Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes
HDSigDB_Mouse_2021	Genes Down-Regulated In Cerebellum Of 18 Week Old Atxn 1 154Q/2Q Mice Treated With ASO Vs Vehicle GSE114674	2.889636e-01	5.531851e-01	0	0	1.490842e+00	1.850813e+00	TLE4;DOCK8;MAN2B1;ZWINT
HDSigDB_Mouse_2021	Genes Up-Regulated In Astrocytes Of HdhQ170 Vs HdhQ20 PMID32681824	2.896369e-01	5.538886e-01	0	0	1.412588e+00	1.750376e+00	NCL;NEDD4;SLC2A3;CYTB;RAPGEF5
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In NSCs Lines HD109i.1 And HD60i.4 From HD Patients GSE37517	2.904751e-01	5.549055e-01	0	0	1.181430e+00	1.460528e+00	SPARC;PEG3;DOCK8;IGF2;CRIP2;FURIN;AIG1;SENP3;ZWINT;DLK1;DHODH;RPS26;CCND3;ACTC1;TSPAN18;NEDD4;KDR;TMPO
HDSigDB_Mouse_2021	Genes Down-Regulated In Influence Of Cugbp1 KO On Expression In C2C12 Mouse Cells GSE29990	2.913482e-01	5.559870e-01	0	0	1.240247e+00	1.529517e+00	CNN2;BEX1;CRABP1;SPECC1L;KRT8;VEGFB;HOXD4;DLK1;CDC25A;MYH7;DHODH
HDSigDB_Mouse_2021	Genes Up-Regulated In Friedreich Ataxia iPSCs Expression Vs HUVEC-BF5 Cell Line GSE22651	2.917984e-01	5.562599e-01	0	0	1.141919e+00	1.406493e+00	SPARC;AHNAK;ARL6IP1;CRIP2;FURIN;RASIP1;ACTB;CDH5;CCND3;UBB;GRB10;ANO10;UBQLN4;ACTR2;ANXA2;COG4;VEGFB;COPZ1;DRAP1;FAM189B;FRMD5;TMEM54;ABI3;NEDD4;VPS41;PMP22;ESAM;VIM;FKBP9
HDSigDB_Mouse_2021	Genes Down-Regulated In HD Grade 0 Markers In Human Frontal Lobe BA4 (HG-U133B) GSE3790	2.924136e-01	5.568465e-01	0	0	2.968718e+00	3.650294e+00	FLYWCH1
HDSigDB_Mouse_2021	Genes Up-Regulated In The Cortex Of zQ175 Neo- Mice Vs WT GSE123657	2.928127e-01	5.570208e-01	0	0	1.481173e+00	1.819210e+00	EEF1A1;BEX1;CPOX;CNNM3
HDSigDB_Mouse_2021	Genes Up-Regulated In Medulla Of 28 Week Old Atxn 1 154Q/2Q KI Mice Treated With ASO Vs Vehicle GSE114674	2.935306e-01	5.578005e-01	0	0	1.354451e+00	1.660250e+00	SPARC;CBS;DOCK8;PMP22;SLC41A1;RAPGEF5
HDSigDB_Mouse_2021	Up-regulated Genes In Friedreich Ataxia Vs Control Fibroblasts GSE104288	2.951513e-01	5.598276e-01	0	0	1.267376e+00	1.546538e+00	CDH5;TUBB5;ARL6IP1;CCNF;KDR;VEGFB;ZWINT;ETV5;CDC25A
HDSigDB_Mouse_2021	Genes Up-Regulated In HD Markers In hNSCs GSE34201	2.952155e-01	5.598276e-01	0	0	1.870751e+00	2.282409e+00	BEX1;CRABP1
HDSigDB_Mouse_2021	Genes Changed In Mouse Brain Derived OPCs From P7 Vs E13.5 Mice PMID30078729	2.959751e-01	5.606809e-01	0	0	1.131290e+00	1.377322e+00	TNFAIP8;BEX1;CRABP2;AHNAK;DHX8;DOCK8;HBA-X;CRABP1;CPOX;CRIP2;SLC2A3;TUBB5;MDK;CCDC85B;CBS;GRB10;KDR;IGF2BP1;MEST;TRIM67;ANXA2;AIG1;DLK1;ETV5;CDC25A;EEF1A1;H19;TSPAN18;MAN2B1;HOXD4;VIM;PRRT4;EZH2
HDSigDB_Mouse_2021	Genes Up-Regulated In R6/1 Poor Vs WT GSE135057	2.967809e-01	5.616199e-01	0	0	1.166139e+00	1.416581e+00	YWHAE;RRM1;BEX1;PEG3;ARL6IP1;SLC2A1;AIG1;ZWINT;CDC25A;EEF1A1;UBB;NEDD4;SERBP1;VPS41;GRB10;ANO10;VIM;FLYWCH1;CNNM3;TMPO
HDSigDB_Mouse_2021	Genes Up-Regulated In Friedreich Ataxia iPSCs Expression Vs HUVEC-BF4 Cell Line GSE22651	2.980616e-01	5.630058e-01	0	0	1.131633e+00	1.369790e+00	SPARC;AHNAK;CRIP2;FURIN;RASIP1;ACTB;CDH5;CCND3;UBB;CCDC85B;FTH1;KDR;ANO10;EIF5A;ANXA2;VEGFB;PDIA6;COPZ1;DRAP1;FAM189B;FRMD5;TMEM54;ABI3;NEDD4;VPS41;SPECC1L;PMP22;ESAM;MAN2B1;HOXD4;VIM;FKBP9
HDSigDB_Mouse_2021	Hdac5 Interactome In Whole Brain Of Q20 And Q140 HD Mice PMID31040226	2.985131e-01	5.630058e-01	0	0	2.894333e+00	3.499079e+00	PFN1
HDSigDB_Mouse_2021	Hypoxia-related Gene Module From Cerebral Cortex PMID18849986	2.985131e-01	5.630058e-01	0	0	2.894333e+00	3.499079e+00	ZWINT
HDSigDB_Mouse_2021	Genes Up-Regulated In Influence Of Hsp90 Inhibitor On Expression In WT Mice GSE29681	2.987568e-01	5.630058e-01	0	0	1.209212e+00	1.460880e+00	PEG3;CPOX;AIG1;HSPE1;ZWINT;ETV5;UBB;NCL;NEDD4;GRB10;HOXD4;MEST;UBQLN4
HDSigDB_Mouse_2021	Genes Up-Regulated In Friedreich Ataxia iPSCs Expression Vs NuFF Cell Line GSE22651	2.999438e-01	5.640027e-01	0	0	1.130376e+00	1.361154e+00	TNFAIP8;SPARC;CRABP2;AHNAK;HBA-X;CRIP2;FURIN;CCND3;MDK;FTH1;MEST;TLE4;ANXA2;COG4;RPL22;IGF2;VEGFB;ETV5;COPZ1;RPS26;DRAP1;H19;FAM189B;TMEM54;EEF1D;NEDD4;VPS41;PMP22;MAN2B1;VIM;FKBP9;FLYWCH1
HDSigDB_Mouse_2021	Genes Up-Regulated In Friedreich Ataxia Markers In Human Blood GSE30933	3.005315e-01	5.640027e-01	0	0	1.462200e+00	1.757861e+00	ANXA2;SLC25A19;PMP22;ACTB
HDSigDB_Mouse_2021	Genes Up-Regulated In iSPNs Of HD Patients Vs Control PMID32681824	3.005315e-01	5.640027e-01	0	0	1.462200e+00	1.757861e+00	CCND3;CCDC85B;CYTB;RAPGEF5
HDSigDB_Mouse_2021	Genes With An Increase Of EZH2 Binding In Their Promoter Regions In Corpus Callosum Of BN Vs WT Mice PMID31015293	3.005315e-01	5.640027e-01	0	0	1.462200e+00	1.757861e+00	DHX8;CBS;SERBP1;MCMBP
HDSigDB_Mouse_2021	Genes Up-Regulated In The Cortex Of zQ175 KI Mice Vs WT GSE123657	3.015698e-01	5.652738e-01	0	0	1.840844e+00	2.206718e+00	TUBB5;BEX1
HDSigDB_Mouse_2021	Baseline Differences In PC12 Htt-Q74 Vs PC12 Htt-Q23 Cells PMID28499347	3.018331e-01	5.652738e-01	0	0	1.176690e+00	1.409535e+00	TNFAIP8;SPARC;ANXA2;CCNF;KRT8;VEGFB;AIG1;RASIP1;OSGEP;KRT18;CBS;RPA3;SERBP1;MEST;PRRT4;CNNM3;EZH2
HDSigDB_Mouse_2021	Genes Up-Regulated Upon DOC Treatment In HdhQ111 Striatal Cells Vs HdhQ7 GSE98739	3.039282e-01	5.662822e-01	0	0	1.140398e+00	1.358172e+00	TNFAIP8;CRABP2;RPLP1;OSGEP;PDF;CBS;FTH1;GRB10;IGF2BP1;RPL13;MEST;TRIM67;COG4;RPL22;IGF2;VEGFB;RPL34-PS1;DLK1;EEF1A1;H19;FAM189B;VPS41;PMP22;RPS20;MAN2B1;FKBP9
HDSigDB_Mouse_2021	Differentially Expressed Soluble Proteins In Striatum Of 5 Wk R6/2 Mice PXD004973	3.045604e-01	5.662822e-01	0	0	2.823577e+00	3.356911e+00	EEF1D
HDSigDB_Mouse_2021	Down-regulated Genes In The Heart Of Dox Treated FRDAkd Vs WT Mice At 3 Wk GSE98790	3.045604e-01	5.662822e-01	0	0	2.823577e+00	3.356911e+00	ANO10
HDSigDB_Mouse_2021	Genes Changed In The Heart Of Dox Treated FRDAkd Mice After 4 Wk Rescue Vs WT Mice GSE98790	3.045604e-01	5.662822e-01	0	0	2.823577e+00	3.356911e+00	ANO10
HDSigDB_Mouse_2021	Genes Changed In The Liver Of zQ175 KI Mice Vs WT GSE123657	3.045604e-01	5.662822e-01	0	0	2.823577e+00	3.356911e+00	AHNAK
HDSigDB_Mouse_2021	HD-specific Set Of Genes (Cluster 6) PMID28499347	3.045604e-01	5.662822e-01	0	0	2.823577e+00	3.356911e+00	PRRT4
HDSigDB_Mouse_2021	Top 50 Up-Regulated Genes In HD Rat Striatal Cells PMID28920088	3.045604e-01	5.662822e-01	0	0	2.823577e+00	3.356911e+00	ARG1
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In Retina Of 9 Wk R7E Spinocerebellar Ataxia 7 Mice GSE3634	3.055588e-01	5.675560e-01	0	0	1.569028e+00	1.860260e+00	TLE4;ARL6IP1;PDIA6
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In Striatum Of 11 Mon BACHD-deltaN17 HD Mice GSE64386	3.061527e-01	5.680763e-01	0	0	1.222679e+00	1.447250e+00	TLE4;FAM189B;TRAPPC6A;MDK;CCDC85B;VEGFB;SENP3;UBQLN4;ETV5;OSGEP;EZH2
HDSigDB_Mouse_2021	Genes Changed In Cerebellum Of 18 Week Old Atxn 1 154Q/2Q Mice Treated With ASO Vs Vehicle GSE114674	3.072923e-01	5.696074e-01	0	0	1.296580e+00	1.529907e+00	TLE4;DOCK8;KDR;MAN2B1;CALM2;ZWINT;ETV5
HDSigDB_Mouse_2021	Up-regulated Genes In Pons Of ATXN3-dupKI HET Mice GSE117605	3.079146e-01	5.701772e-01	0	0	1.811871e+00	2.134262e+00	CPOX;FKBP9
HDSigDB_Mouse_2021	Genes Up-Regulated In HD Vs Control iPSCs After 100 D Of Differentiation GSE109534	3.110830e-01	5.754559e-01	0	0	1.797721e+00	2.099191e+00	CCNF;RPL8
HDSigDB_Mouse_2021	Amyotrophic Lateral Sclerosis Markers In Human Cervical Cord GSE26927	3.131119e-01	5.786180e-01	0	0	1.365040e+00	1.585077e+00	UBB;COG4;HOXD4;PPIG;RPS21
HDSigDB_Mouse_2021	Mouse Cerebellum Granule Cell Markers PMID19013282	3.136291e-01	5.789460e-01	0	0	1.141665e+00	1.323811e+00	PEG3;DHX8;WDR18;BTF3L4;SLC2A3;FURIN;ZWINT;CDC25A;TRAPPC6A;TUBB5;EEF1D;DKC1;TSPAN18;NCL;NEDD4;SERBP1;NDUFS4;NDUFAB1;GRB10;PPIG;FLYWCH1;CALM2;TMPO
HDSigDB_Mouse_2021	Genes Up-Regulated In HD Grade 3 Markers In Human Frontal Lobe BA4 (HG-U133B) GSE3790	3.142485e-01	5.789460e-01	0	0	1.783789e+00	2.064863e+00	SERBP1;UBQLN4
HDSigDB_Mouse_2021	Locuses With Decreased DNA Methylation In Frontal Lobe Region Of HD Vs Control GSE72778	3.142485e-01	5.789460e-01	0	0	1.783789e+00	2.064863e+00	SERBP1;OSGEP
HDSigDB_Mouse_2021	Duchenne Muscular Dystrophy Up-Regulated Genes In Human Skeletal Muscle GSE86356	3.156528e-01	5.809422e-01	0	0	1.134498e+00	1.308204e+00	CRABP2;CRABP1;CRIP2;SLC2A3;RASIP1;CDH5;CCND3;MDK;POLR2G;TMPO;ARG1;KRT8;VEGFB;ZWINT;ETV5;TMEM54;ABI3;SPECC1L;PMP22;ESAM;FKBP9;RAPGEF5;PFN1;CALM2;PRRT4
HDSigDB_Mouse_2021	Striatum Protein Module pM23 (Darkturquoise) PMID26900923	3.165001e-01	5.818350e-01	0	0	2.691938e+00	3.096891e+00	SLC25A19
HDSigDB_Mouse_2021	Genes Down-Regulated In Control Vs Mitomycin Treated NSCs GSE24116	3.167804e-01	5.818350e-01	0	0	1.158291e+00	1.331509e+00	SPARC;AHNAK;DHX8;RPL22;SLC2A1;FURIN;AIG1;TRAPPC6A;CSRP3;CCDC85B;FTH1;VPS41;SPECC1L;ANO10;MAN2B1;POLR2G;VIM;CNNM3
HDSigDB_Mouse_2021	Down-regulated Genes In CD40L Activated Microglia PMID16182406	3.199283e-01	5.864273e-01	0	0	1.416791e+00	1.614658e+00	TNFAIP8;VPS41;SLC2A1;TMPO
HDSigDB_Mouse_2021	Up-regulated Soluble Proteins In Cerebellum Of 12 Wk R6/2 Mice PXD004973	3.199283e-01	5.864273e-01	0	0	1.416791e+00	1.614658e+00	DKC1;NCL;PRDX1;MYH7
HDSigDB_Mouse_2021	Genes Changed In R6/1 Good Vs WT GSE135057	3.204454e-01	5.867813e-01	0	0	1.114054e+00	1.267842e+00	BEX1;CRABP2;ARL6IP1;RPLP1;CCNF;SLC41A1;CRIP2;UBB;CBS;FTH1;GRB10;KDR;RPL13;ANO10;MEST;CNNM3;UBQLN4;RPS9;RRM1;IGF2;ZWINT;ETV5;CDC25A;EEF1A1;DRAP1;ARMC10;NEDD4;VPS41;PMP22;RPS20;VIM;CYTB;RPS21;MYH7
HDSigDB_Mouse_2021	Genes Changed In Cerebellum Of 3 Wk ATXN2Q127 Mice E-MTAB-6293	3.215622e-01	5.882314e-01	0	0	1.348807e+00	1.530308e+00	TNFAIP8;NDUFAB1;RPL13;RAPGEF5;OSGEP
HDSigDB_Mouse_2021	Genes Changed In Vehicle Treated Vs Untreated Friedreich Ataxia Patient Blood Cells GSE30933	3.220234e-01	5.884806e-01	0	0	1.520447e+00	1.722866e+00	COG4;ANO10;PPIG
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In PC12 Cells With AR112Q Upon Ligand Stimulation GSE50383	3.223933e-01	5.885628e-01	0	0	2.630606e+00	2.977801e+00	KRT18
HDSigDB_Mouse_2021	Expression In VUB01 Vs VUB03 MPCs GSE7177	3.237255e-01	5.886213e-01	0	0	1.743251e+00	1.966142e+00	RPS26;COX7B
HDSigDB_Mouse_2021	Genes Up-Regulated In Ume1 Suppressor Deletion In Htt103Q Yeasts Vs Control Htt25Q Strain GSE18644	3.237255e-01	5.886213e-01	0	0	1.743251e+00	1.966142e+00	EIF5A;ARG1
HDSigDB_Mouse_2021	HD Grade 2 Markers In Human Frontal Lobe (HG-U133A) GSE3790	3.237255e-01	5.886213e-01	0	0	1.743251e+00	1.966142e+00	YWHAE;PEG3
HDSigDB_Mouse_2021	Up-regulated Genes In Pons Of YAC15Q Tg(hATXN3) Mice GSE117605	3.237255e-01	5.886213e-01	0	0	1.743251e+00	1.966142e+00	CPOX;FKBP9
HDSigDB_Mouse_2021	CA3 Hippocampal Region Changed Genes PMID15084669	3.282361e-01	5.950306e-01	0	0	2.572000e+00	2.865265e+00	BEX1
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In Blood Of Patients With Total Motor Score Great Than 60 Vs 0-20 GSE51799	3.282361e-01	5.950306e-01	0	0	2.572000e+00	2.865265e+00	HBA-X
HDSigDB_Mouse_2021	HD Grade 2 Markers In Human Cerebellum (HG-U133A) GSE3790	3.282361e-01	5.950306e-01	0	0	2.572000e+00	2.865265e+00	ETV5
HDSigDB_Mouse_2021	Proteins Depleted In HD Patient iPSC-derived Neurons Vs Control iPSC-derived Neurons PMID30768179	3.300256e-01	5.976763e-01	0	0	1.717226e+00	1.903691e+00	SLC2A1;SLC2A3
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In Forebrain Of 4 Wk SCA1 Spinocerebellar Ataxia 1 Mice GSE2867	3.314378e-01	5.987625e-01	0	0	1.493997e+00	1.649844e+00	CSNK2A1;BTF3L4;MYH7
HDSigDB_Mouse_2021	Genes Up-Regulated In Macrophages Vs Monocytes PMID28671693	3.314378e-01	5.987625e-01	0	0	1.493997e+00	1.649844e+00	PRDX1;VEGFB;ZWINT
HDSigDB_Mouse_2021	Genes Up-Regulated In Human HD Cingulate Cortex Vs Control PMID32070434	3.316172e-01	5.987625e-01	0	0	1.390851e+00	1.535185e+00	AHNAK;CBS;HAND2;DOCK8
HDSigDB_Mouse_2021	Differentially Expressed Genes In Striatum Of HdhQ111 Mice GSE64478	3.331697e-01	6.009665e-01	0	0	1.704501e+00	1.873422e+00	ANXA2;KDR
HDSigDB_Mouse_2021	Genes Changed Upon Heat Shock In Quadriceps Of R6/2 Mice GSE95602	3.340288e-01	6.019165e-01	0	0	2.515942e+00	2.758801e+00	RAPGEF5
HDSigDB_Mouse_2021	Genes Down-Regulated In Myotonic Dystrophy 2 Markers In Human Quadriceps Muscles GSE47968	3.358332e-01	6.045666e-01	0	0	1.282606e+00	1.399504e+00	FTH1;HAND2;ANO10;VIM;DCTPP1;PRRT4
HDSigDB_Mouse_2021	Genes Changed In Aged Vs Young Astrocytes PMID23954174	3.373601e-01	6.067121e-01	0	0	1.280177e+00	1.391046e+00	EEF1A1;ARL6IP1;ZNHIT3;SERBP1;POLR2G;RAPGEF5
HDSigDB_Mouse_2021	Genes Up-Regulated In Influence Of Hdac4 Reduction On Expression In 9 Wk WT Mice GSE38218	3.394455e-01	6.092345e-01	0	0	1.679603e+00	1.814714e+00	TMPO;TRIM67
HDSigDB_Mouse_2021	Liver RNA M46 Module (Brown4) PMID26900923	3.397719e-01	6.092345e-01	0	0	2.462270e+00	2.657973e+00	CSRP3
HDSigDB_Mouse_2021	Regulation Of Intrinsic Membrane Properties And Excitability Of Striatonigral Medium Spiny Neurons In HD CHDI116	3.397719e-01	6.092345e-01	0	0	2.462270e+00	2.657973e+00	CALM2
HDSigDB_Mouse_2021	Coexpressed Gene Module M19A From Cerebral Cortex PMID18849986	3.408495e-01	6.099589e-01	0	0	1.468440e+00	1.580503e+00	CSNK2A1;SLC2A1;TMPO
HDSigDB_Mouse_2021	Myotonic Dystrophy 1 And 2 Markers In Human Skeletal Muscle E-D-7014	3.408495e-01	6.099589e-01	0	0	1.468440e+00	1.580503e+00	SERBP1;PMP22;CALM2
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In The Heart Of Mice Inducibly Expressing Celf1 For 7 D GSE56185	3.418462e-01	6.107133e-01	0	0	1.108259e+00	1.189598e+00	RPL4;SPARC;AHNAK;ARL6IP1;BTF3L4;ACTB;TUBB5;ACTR2;RRM1;ANXA2;PEG3;ARG1;CCDC58;PDIA6;ZWINT;ETV5;COPZ1;EEF1A1;KRT18;ARMC10;NCL;PMP22;TSR1;MAN2B1;VIM;PPIG;PFN1;CALM2;EZH2
HDSigDB_Mouse_2021	Differentially Expressed Genes In Cortex Of 10 Mon HD Q140 Mice Vs Q20 GSE78272	3.419455e-01	6.107133e-01	0	0	1.272942e+00	1.366000e+00	CRABP2;UBB;VIM;PPIG;FLYWCH1;ZWINT
HDSigDB_Mouse_2021	Genes Changed In HDACi 106 Vs Vehicle Treated Friedreich Ataxia Carrier Blood Cells GSE30933	3.431434e-01	6.122489e-01	0	0	1.206122e+00	1.290076e+00	DRAP1;SPARC;ARMC10;NEDD4;NDUFAB1;CRIP2;FLYWCH1;RPS21;PDIA6
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In Frontal Lobe Of Mbnl KO Myotonic Dystrophy Mice GSE68890	3.452839e-01	6.145543e-01	0	0	1.361741e+00	1.448060e+00	RPS9;COG4;CRIP2;AIG1
HDSigDB_Mouse_2021	Genes Down-Regulated In NLS144 Changed Genes In Cerebellum Of S25 HD Mice GSE3248	3.454658e-01	6.145543e-01	0	0	2.410833e+00	2.562383e+00	PDIA6
HDSigDB_Mouse_2021	Down-regulated Genes In Corrected iPSCs Vs HD iPSCs GSE93767	3.457034e-01	6.145543e-01	0	0	1.655417e+00	1.758341e+00	ANXA2;EZH2
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In 22 Mon CHL2 HD Mice GSE10202	3.457929e-01	6.145543e-01	0	0	1.138592e+00	1.209088e+00	RRM1;BEX1;ANXA2;PEG3;RPL22;CPOX;ZWINT;CCND3;SERBP1;GRB10;RPL13;RPS20;MAN2B1;VIM;PPIG;CNNM3;TMPO
HDSigDB_Mouse_2021	Genes Up-Regulated In Friedreich Ataxia iPSCs Expression Vs HMSC-ad Cell Line GSE22651	3.466124e-01	6.149696e-01	0	0	1.103628e+00	1.169347e+00	SPARC;AHNAK;CRIP2;FURIN;RASIP1;ACTB;CNN2;CDH5;CCND3;FTH1;ANO10;MEST;ANXA2;COG4;RPL22;IGF2;VEGFB;COPZ1;RPS26;DRAP1;H19;FAM189B;TMEM54;NEDD4;HAND2;VPS41;PMP22;MAN2B1;VIM;FKBP9
HDSigDB_Mouse_2021	Genes Up-Regulated In Myotonic Dystrophy 1 Markers In Human Skeletal Muscle GSE48828	3.467057e-01	6.149696e-01	0	0	1.188739e+00	1.259207e+00	RPL41;SPARC;PEG3;AHNAK;FTH1;TSPAN18;DOCK8;IGF2;AIG1;MYH7
HDSigDB_Mouse_2021	Genes Down-Regulated In Pons Of 28 Week Old Atxn 1 154Q/2Q KI Mice Treated With ASO Vs Vehicle GSE114674	3.479033e-01	6.163148e-01	0	0	1.449831e+00	1.530776e+00	DKC1;NCL;BTF3L4
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In Friedreich Ataxia iPSCs-derived Neurons Vs iPSCs GSE65399	3.484697e-01	6.163148e-01	0	0	1.124927e+00	1.185902e+00	TLE4;ACTR2;SPARC;BEX1;AHNAK;CRABP1;BTF3L4;CRIP2;ACTB;COPZ1;H19;CCND3;ACTC1;VPS41;PMP22;VIM;FLYWCH1;CALM2;MEST;EZH2
HDSigDB_Mouse_2021	Genes Up-Regulated In HD Grade 2 Markers In Human Frontal Lobe BA4 (HG-U133A) GSE3790	3.488253e-01	6.163148e-01	0	0	1.643581e+00	1.730994e+00	AHNAK;G3BP1
HDSigDB_Mouse_2021	Up-regulated Proteins In Striatum Of 10 Mon HD Q175 Mice Vs Q20 PXD006302	3.488253e-01	6.163148e-01	0	0	1.643581e+00	1.730994e+00	VIM;DHODH
HDSigDB_Mouse_2021	Genes Up-Regulated In Influence Of Hdac4 Reduction On Expression In 9 Wk R6/2 HD Mice GSE38218	3.491921e-01	6.163615e-01	0	0	1.353642e+00	1.424212e+00	EIF5A;TRAPPC6A;TUBB5;SLC25A19
HDSigDB_Mouse_2021	Expression In Genetically Corrected HD iPSCs Vs Precursor Cells GSE37547	3.502532e-01	6.176324e-01	0	0	1.443731e+00	1.514617e+00	H19;ACTC1;MYL7
HDSigDB_Mouse_2021	Bcl11b Up-Regulated Genes In Mouse Striatal Cells GSE31096	3.511109e-01	6.179415e-01	0	0	2.361497e+00	2.471668e+00	CBS
HDSigDB_Mouse_2021	Genes Up-Regulated In Foxp1-induced Expression In Mouse Striatal Cells GSE31560	3.511109e-01	6.179415e-01	0	0	2.361497e+00	2.471668e+00	ACTB
HDSigDB_Mouse_2021	Expression In PC12 Cells With nonSUMOylatable AR112Q (KRKR) Upon Ligand Stimulation GSE50383	3.526022e-01	6.199637e-01	0	0	1.437681e+00	1.498660e+00	RPL4;KRT18;HAND2
HDSigDB_Mouse_2021	Genes Changed In iSPNs Of 6 Mon HdhQ111 Vs HdhQ20 PMID32681824	3.547010e-01	6.223954e-01	0	0	1.160703e+00	1.203046e+00	EIF5A;SPARC;CBS;WDR18;COG4;SLC2A1;CRIP2;CYTB;FLYWCH1;RPL8;PFN1;UBQLN4
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In Cerebrum Of 18 Wk R6/1 HD Mice GSE3621	3.549503e-01	6.223954e-01	0	0	1.431682e+00	1.482904e+00	CRIP2;ETV5;MYH7
HDSigDB_Mouse_2021	Genes Up-Regulated In HD Neurons Treated With ZFP-33074 Vs Control GSE127821	3.552922e-01	6.223954e-01	0	0	1.094254e+00	1.132350e+00	COX7B;TNFAIP8;SPARC;BEX1;CRABP2;AHNAK;RPLP1;SLC2A1;CPOX;SLC41A1;FURIN;UBB;CCDC85B;KDR;ANO10;MEST;CNNM3;ACTR2;ANXA2;COG4;VEGFB;COX6C;AIG1;ETV5;EEF1A1;FAM189B;ACTC1;KRT18;SERBP1;VPS41;ESAM;FKBP9;PPIG
HDSigDB_Mouse_2021	Myotonic Dystrophy 1 Down-Regulated Genes In Human Skeletal Muscle GSE86356	3.553599e-01	6.223954e-01	0	0	1.146032e+00	1.185712e+00	RRM1;WDR18;COG4;HBA-X;DRAP1;CDH5;MYL7;SLC25A19;FTH1;TSPAN18;IGF2BP1;CALM2;DCTPP1;TMPO
HDSigDB_Mouse_2021	Genes Up-Regulated During Hematopoietic Differentiation PMID19128795	3.560328e-01	6.227774e-01	0	0	1.225674e+00	1.265793e+00	ARG1;CBS;HBA-X;CRABP1;SLC2A1;PMP22;CPOX
HDSigDB_Mouse_2021	Microglia (Type 1) Gene Module From Mouse Brain PMID20616000	3.567076e-01	6.227774e-01	0	0	2.314133e+00	2.385499e+00	MYH7
HDSigDB_Mouse_2021	Role Of Sirtuin1 And PGC1-alpha In Oxidative Stress In HD CHDI120	3.567076e-01	6.227774e-01	0	0	2.314133e+00	2.385499e+00	PRDX1
HDSigDB_Mouse_2021	Up-regulated Genes In Hippocampus Of HD Q175 Mice PMID26900923	3.570107e-01	6.227774e-01	0	0	1.337725e+00	1.377842e+00	FRMD5;TUBB5;CPOX;AIG1
HDSigDB_Mouse_2021	Up-regulated Proteins In Striatum Of 6 Mon HD Q175 Mice Vs Q20 PXD006302	3.572975e-01	6.227774e-01	0	0	1.425731e+00	1.467343e+00	CPOX;VIM;CNNM3
HDSigDB_Mouse_2021	Top OPC-specific Genes In Humans And Mice PMID29892006	3.579977e-01	6.233979e-01	0	0	1.203774e+00	1.236552e+00	RRM1;ACTC1;CCNF;MCMBP;WDR89;ETV5;EZH2;TMPO
HDSigDB_Mouse_2021	Differentially Expressed Proteins In Striatum Of 6 Mon HD Q175 Mice Vs Q20 PXD006302	3.588126e-01	6.238834e-01	0	0	1.247079e+00	1.278200e+00	DHX8;CPOX;CRIP2;VIM;PDIA6;CNNM3
HDSigDB_Mouse_2021	Oligodendrocyte-enriched Genes PMID25700174	3.589655e-01	6.238834e-01	0	0	1.333802e+00	1.366519e+00	EEF1D;FTH1;CPOX;ANO10
HDSigDB_Mouse_2021	Genes Down-Regulated In Brain Vs Spinal Cord Derived OPCs From E13.5 Mouse Embryos PMID30078729	3.606131e-01	6.247250e-01	0	0	1.200523e+00	1.224473e+00	EEF1A1;H19;CDH5;ARG1;DOCK8;IGF2;HOXD4;RAPGEF5
HDSigDB_Mouse_2021	Myotonic Dystrophy 2 Markers In Human Quadriceps Muscles GSE47968	3.612473e-01	6.247250e-01	0	0	1.147050e+00	1.167918e+00	TLE4;ANXA2;AHNAK;SENP3;ACTC1;FTH1;HAND2;VPS41;ANO10;VIM;DCTPP1;PRRT4;EZH2
HDSigDB_Mouse_2021	Changes In DNA Methylation In Frontal Lobe Region Of HD Vs Control GSE72778	3.612623e-01	6.247250e-01	0	0	1.597871e+00	1.626874e+00	SERBP1;OSGEP
HDSigDB_Mouse_2021	Genes Changed In The Astrocytes Of R6/2 Mice Vs WT At 1 Month Old GSE124846	3.616648e-01	6.247250e-01	0	0	1.218043e+00	1.238796e+00	SPARC;PEG3;ABI3;SLC2A1;PMP22;CRIP2;MYH7
HDSigDB_Mouse_2021	Genes Up-Regulated In Parkinson Disease Markers In Human Substantia Nigra GSE26927	3.617424e-01	6.247250e-01	0	0	1.172248e+00	1.191969e+00	CNN2;TLE4;CDH5;FRMD5;CSNK2A1;CBS;CPOX;ESAM;MAN2B1;CNNM3
HDSigDB_Mouse_2021	ATN1-HTT Shared Co-Expressed Genes In HD-associated Brain Region PMID29249939	3.622564e-01	6.247250e-01	0	0	2.268627e+00	2.303571e+00	YWHAE
HDSigDB_Mouse_2021	Early Endosome Protein Composition PMID16615899	3.622564e-01	6.247250e-01	0	0	2.268627e+00	2.303571e+00	RPS5
