Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
HDSigDB_Mouse_2021	Genes Up-Regulated In Ciliated Ependymal Cells Of HD Patients Vs Control PMID32681824	14/1485	5.024048e-01	8.905100e-01	0	0	1.027032e+00	7.069568e-01	BTBD19;RARG;HSP90AB1;ANXA2;HSPA4;IFT140;DCAKD;FAM149A;STIP1;LARP1;TCOF1;NCL;NEDD4;SUFU
HDSigDB_Mouse_2021	Genes Up-Regulated In Genes Changed In HDACi 106 Vs Vehicle Treated Friedreich Ataxia Carrier Blood Cells GSE30933	7/725	5.024368e-01	8.905100e-01	0	0	1.051933e+00	7.240304e-01	JAG2;UNC45A;SPARC;IFT140;NEDD4;CRIP2;DUSP14
HDSigDB_Mouse_2021	Expression In PC12 Cells With nonSUMOylatable AR112Q (KRKR) Upon Ligand Stimulation GSE50383	3/291	5.027562e-01	8.905100e-01	0	0	1.123849e+00	7.728146e-01	RPL4;KRT18;POLE
HDSigDB_Mouse_2021	Myotonic Dystrophy 1 And 2 Markers In Human Skeletal Muscle E-D-7014	3/291	5.027562e-01	8.905100e-01	0	0	1.123849e+00	7.728146e-01	CNBP;SERBP1;ANAPC1
HDSigDB_Mouse_2021	Down-regulated Genes In Cortex Of 10 Mon HD Q175 Mice Vs Q20 PMID26900923	10/1051	5.027621e-01	8.905100e-01	0	0	1.036525e+00	7.127545e-01	CAR2;GJA1;KRT18;PLXND1;0610012G03RIK;IGFBP2;KRT8;CRIP2;PKIG;DUSP14
HDSigDB_Mouse_2021	Genes Down-Regulated In Brain And Spinal Cord Derived OPCs From P7 Vs E13.5 Mice PMID30078729	25/2681	5.038804e-01	8.916303e-01	0	0	1.015856e+00	6.962841e-01	CRABP2;CRABP1;HBA-X;HBA-A2;CRIP2;THBS3;CDH5;GJA1;LGALS1;TMEM88;MDK;SUFU;KDR;ALX4;ANXA2;TCF15;IGFBP2;ANXA5;IGF2;MMP9;H19;SFRP1;KRT18;ACTC1;VIM
HDSigDB_Mouse_2021	Down-regulated Genes In Cerebellum Of 1 D ATXN2Q127 Mice E-MTAB-6293	1/76	5.052790e-01	8.932437e-01	0	0	1.438324e+00	9.818642e-01	FASN
HDSigDB_Mouse_2021	Down-regulated Soluble Proteins In Hippocampus Of 12 Wk R6/2 Mice PXD004973	2/185	5.093852e-01	8.969997e-01	0	0	1.178947e+00	7.952593e-01	GUK1;CNBP
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In Cerebrum Of 27 Wk R6/1 HD Mice GSE3621	4/403	5.096013e-01	8.969997e-01	0	0	1.081426e+00	7.290179e-01	CAR2;PLVAP;GJA1;DUSP14
HDSigDB_Mouse_2021	Down-regulated Genes In The Heart Of Dox Treated FRDAkd Mice At 12 Wk GSE98790	3/294	5.096130e-01	8.969997e-01	0	0	1.112092e+00	7.496654e-01	GUK1;DCAKD;FKBP4
HDSigDB_Mouse_2021	Genes Down-Regulated In Pons Of 28 Week Old Atxn 1 154Q/2Q KI Mice Treated With ASO Vs Vehicle GSE114674	3/294	5.096130e-01	8.969997e-01	0	0	1.112092e+00	7.496654e-01	ZMYM2;DKC1;NCL
HDSigDB_Mouse_2021	Genes Up-Regulated In Friedreich Ataxia iPSCs Expression Vs Control iPSCs GSE22651	1/77	5.098478e-01	8.969997e-01	0	0	1.419327e+00	9.561198e-01	TIGD5
HDSigDB_Mouse_2021	Friedreich Ataxia Markers In Human Blood GSE30933	8/840	5.111848e-01	8.984905e-01	0	0	1.037150e+00	6.959529e-01	STIP1;LGALS1;CRABP2;ANXA2;HSPA4;RPLP1;ANXA5;ACTB
HDSigDB_Mouse_2021	Cortex RNA M46 Module (Brown4) PMID26900923	1/78	5.143746e-01	9.017369e-01	0	0	1.400823e+00	9.312722e-01	ANXA6
HDSigDB_Mouse_2021	Genes Changed In dSPNs Of HdhQ111 Vs HdhQ20 PMID32681824	1/78	5.143746e-01	9.017369e-01	0	0	1.400823e+00	9.312722e-01	MDH1
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In The Heart Of Mice Inducibly Expressing Celf1 For 7 D GSE56185	35/3782	5.145060e-01	9.017369e-01	0	0	1.007365e+00	6.694425e-01	ALAS2;PLXND1;CITED4;ATP5K;HBA-A2;PHB2;RASIP1;CDH5;ATP5B;TCOF1;TMEM88;PODXL;GUK1;C1QBP;G3BP1;KDR;ALX4;TXNL4A;JAG2;TCF15;NDUFA5;PARP1;MDH1;IFT140;DCAKD;IGF2;HSPE1;COX6C;ACTC1;FASN;EXOC3L;1700030K09RIK;FKBP4;PKIG;ALDOA
HDSigDB_Mouse_2021	Genes Down-Regulated In HD Grade 1 Markers In Human Caudate Nucleus (HG-U133A) GSE3790	2/187	5.151216e-01	9.019543e-01	0	0	1.166083e+00	7.735236e-01	MDH1;FAM149A
HDSigDB_Mouse_2021	PC12 Htt-Q74 Vs PC12 Htt-Q23 Upon 120 H Of Induction PMID28499347	6/625	5.159252e-01	9.025002e-01	0	0	1.045379e+00	6.918254e-01	SPARC;KRT18;PLXND1;FASN;KRT8;POLE
HDSigDB_Mouse_2021	Genes Down-Regulated In Friedreich Ataxia iPSCs Expression Vs Mel1 P51 Cell Line GSE22651	24/2590	5.181490e-01	9.041859e-01	0	0	1.008379e+00	6.630015e-01	NAA50;UNC45A;KCNK5;CCT3;COX7B;DDX3X;HSPA4;RPL23;RPLP1;BCCIP;HBA-A2;HSPE1;SPPL3;RASIP1;SOD1;RPS26;DLG3;RHEB;PODXL;MDK;SNORD34;EIF4G2;ANAPC1;RRP15
HDSigDB_Mouse_2021	Down-regulated Genes In LPS, TAT, Or DAQ Activated Microglia PMID16384912	1/79	5.188598e-01	9.041859e-01	0	0	1.382794e+00	9.072808e-01	KDR
HDSigDB_Mouse_2021	Genes Down-Regulated In R6/1 Poor Vs R6/1 Good GSE135057	1/79	5.188598e-01	9.041859e-01	0	0	1.382794e+00	9.072808e-01	PLXND1
HDSigDB_Mouse_2021	Genes Down-Regulated In iSPNs Of 6 Mon HdhQ50 Vs HdhQ20 PMID32681824	1/79	5.188598e-01	9.041859e-01	0	0	1.382794e+00	9.072808e-01	DCAKD
HDSigDB_Mouse_2021	Down-regulated Genes In Striatum Of HD Q175 Mice PMID26900923	25/2701	5.198232e-01	9.043598e-01	0	0	1.007088e+00	6.589043e-01	KCNK5;PLVAP;RARG;SPARC;PLXND1;CRABP2;CITED4;BCCIP;CRIP2;WDR89;ACTB;DUSP14;THBS3;CDH5;GJA1;PODXL;MDK;FTH1;KDR;CAR2;BTBD19;CNBP;IGF2;LPCAT4;PKIG
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In Striatum Of 11 Mon BACHD-deltaN17 HD Mice GSE64386	12/1284	5.203852e-01	9.043598e-01	0	0	1.017113e+00	6.643638e-01	JAG2;CAR2;PLVAP;PLXND1;MDK;LPCAT4;CITED4;ANXA6;TXNL4A;PKIG;EIF4G2;DUSP14
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In Cortex Of 5 Mon R6/2 HD Mice GSE26317	2/189	5.208138e-01	9.043598e-01	0	0	1.153494e+00	7.524963e-01	ATF2;HSP90AB1
HDSigDB_Mouse_2021	Expression In Striatum Of R6/2 HD Mice GSE62210	3/299	5.209310e-01	9.043598e-01	0	0	1.093027e+00	7.128040e-01	CRIP2;VIM;DUSP14
HDSigDB_Mouse_2021	Expression In Cortex Of 5 Mon R6/2 HD Mice GSE26317	6/629	5.221723e-01	9.051477e-01	0	0	1.038451e+00	6.747415e-01	ATF2;SFRP1;GJA1;HSP90AB1;LPCAT4;CRIP2
HDSigDB_Mouse_2021	Constitutive And Activity-Dependent Synaptic AMPA Receptor Delivery In HD CHDI114	1/80	5.233039e-01	9.051477e-01	0	0	1.365221e+00	8.841075e-01	ACTB
HDSigDB_Mouse_2021	Striatum RNA M54 Module (Navajowhite2) PMID26900923	1/80	5.233039e-01	9.051477e-01	0	0	1.365221e+00	8.841075e-01	LGALS1
HDSigDB_Mouse_2021	FOXP1 Up-Regulated Genes In Human Neural Cells GSE62718	5/520	5.233579e-01	9.051477e-01	0	0	1.046862e+00	6.778326e-01	KRT18;CRABP2;NEDD4;KDR;SLC2A1
HDSigDB_Mouse_2021	Down-regulated Genes In Hippocampus Of 10 Mon HD Q175 Mice Vs Q20 GSE73503	8/850	5.247079e-01	9.062446e-01	0	0	1.024293e+00	6.605803e-01	NAA50;CAR2;GJA1;SPARC;DLG3;PARP1;TXNL4A;THBS3
HDSigDB_Mouse_2021	Mouse Cerebellum Golgi Cell Markers PMID19013282	9/960	5.252604e-01	9.062446e-01	0	0	1.020189e+00	6.568603e-01	SH3GLB1;RPS15;RNASEH2C;TCF15;CITED1;NDUFA5;LPCAT4;POMP;YKT6
HDSigDB_Mouse_2021	H3K27me3-enriched Genes In MSNs Of Adult Mice PMID27526204	19/2054	5.259210e-01	9.062446e-01	0	0	1.006147e+00	6.465544e-01	KCNK5;PLVAP;SPARC;ANXA2;TCF15;HBA-X;KRT8;IGF2;MMP9;FAM149A;CDH5;H19;SFRP1;GJA1;KRT18;KDR;ALX4;VIM;CRYAB
HDSigDB_Mouse_2021	R6/1 Vs WT Striatum Down-Regulated Genes PMID28743452	2/191	5.264614e-01	9.062446e-01	0	0	1.141171e+00	7.321493e-01	PLXND1;DUSP14
HDSigDB_Mouse_2021	Striatum RNA M45 Module (Darkorange2) PMID26900923	2/191	5.264614e-01	9.062446e-01	0	0	1.141171e+00	7.321493e-01	NPM1;C1QBP
HDSigDB_Mouse_2021	Genes Up-Regulated In HttQ74 Changed Genes After 5 D Of Induction In PC12 Cells GSE10581	1/81	5.277071e-01	9.075375e-01	0	0	1.348087e+00	8.617163e-01	IGF2
HDSigDB_Mouse_2021	Genes Down-Regulated In Succinate Dehydrogenase Inhibitor 3-NP Dependent Expression In WT Mouse Striatal Cells GSE3583	34/3695	5.297314e-01	9.101659e-01	0	0	1.000219e+00	6.355240e-01	ATF2;RNASEH2C;PLVAP;RARG;RPL3;POMP;CRABP1;SLC2A1;ATP5K;MKI67;PHB2;SPPL3;UBE2J1;TUBA1B;LGALS1;PPP2R1A;PCF11;YKT6;MBD3;HSPA8;RPL41;HSPA5;NDUFA5;MDH1;KRT8;SOD1;NASP;FASN;NEDD4;PKIG;ALDOA;GAS5;EIF4G2;ANAPC1
HDSigDB_Mouse_2021	Genes Changed In R6/1 Poor Vs R6/1 Good GSE135057	2/193	5.320643e-01	9.124654e-01	0	0	1.129106e+00	7.124560e-01	PLXND1;SLC2A1
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In Striatum Of R6/2 HD Mice GSE62210	2/193	5.320643e-01	9.124654e-01	0	0	1.129106e+00	7.124560e-01	CRIP2;DUSP14
HDSigDB_Mouse_2021	Down-regulated Genes In R6/2 LNA-CTG Vs WT LNA-SCB Mice GSE85126	4/415	5.326977e-01	9.126986e-01	0	0	1.049202e+00	6.607890e-01	CAR2;CRABP2;DUSP14;THBS3
HDSigDB_Mouse_2021	Genes Down-Regulated In HD Neurons Treated With ZFP-C Vs Control GSE127821	9/967	5.341216e-01	9.129746e-01	0	0	1.012359e+00	6.348825e-01	SFRP1;PLXND1;ANXA2;HSPA4;MDK;SUFU;CRIP2;PHLDA1;YKT6
HDSigDB_Mouse_2021	Genes Up-Regulated In HD Markers In Differentiated Human GABAergic Neurons GSE77558	3/305	5.343252e-01	9.129746e-01	0	0	1.070982e+00	6.712384e-01	RPS26;DDX3X;NEDD4
HDSigDB_Mouse_2021	Genes Down-Regulated In Inferior Olive Of 12 Week Old Atxn1[154Q/2Q] Vs WT GSE122099	4/416	5.345986e-01	9.129746e-01	0	0	1.046602e+00	6.554231e-01	CAR2;GJA1;SPARC;HBA-A2
HDSigDB_Mouse_2021	Genes Up-Regulated In Nicotinamide Treated STHdhQ111 Vs Control GSE129143	2/194	5.348489e-01	9.129746e-01	0	0	1.123168e+00	7.028464e-01	CRIP2;VIM
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In VUB01 Vs VUB03 NPCs GSE7178	1/83	5.363925e-01	9.135722e-01	0	0	1.315074e+00	8.191453e-01	DCAKD
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In Frontal Lobe Of Mbnl KO Myotonic Dystrophy Mice GSE68890	4/418	5.383890e-01	9.135722e-01	0	0	1.041439e+00	6.448317e-01	HSP90AB1;ATP5K;CRIP2;ANAPC1
HDSigDB_Mouse_2021	Genes Changed In Loxapine Treated STHdhQ111 Vs Control GSE129143	22/2397	5.389205e-01	9.135722e-01	0	0	9.972762e-01	6.165034e-01	EIF5A;KCNK5;BTBD19;PLXND1;HSPA5;HSPA4;IFT140;SLC2A1;EEF1A1;LGALS1;KRT18;ZMYM2;TCOF1;RHEB;FASN;C1QBP;NEDD4;SUFU;UNC50;ANXA6;PHLDA1;EIF4G2
HDSigDB_Mouse_2021	Differentially Expressed Genes In Cerebellum Of HD Q175 Mice PMID26900923	21/2288	5.392897e-01	9.135722e-01	0	0	9.973154e-01	6.158446e-01	CAR2;ATF2;PLVAP;SPARC;PLXND1;IFT140;CITED4;SPPL3;FAM149A;CDH5;ATP5B;GJA1;ZMYM2;DLG3;PPP2R1A;MDK;FTH1;SERBP1;NF1;CRYAB;ANAPC1
HDSigDB_Mouse_2021	Baseline Differences In PC12 Htt-Q74 Vs PC12 Htt-Q23 Cells PMID28499347	20/2179	5.397037e-01	9.135722e-01	0	0	9.973565e-01	6.151047e-01	JAG2;1810058I24RIK;SPARC;PLXND1;RPL32;ANXA2;NDUFA5;CNBP;ANXA5;KRT8;PHB2;RASIP1;KRT18;TMEM88;C1QBP;SERBP1;FKBP4;ALDOA;YKT6;POLE
HDSigDB_Mouse_2021	Genes Down-Regulated In Human Asymptomatic HD BA9 Vs HD Caudate GSE129473	7/751	5.399221e-01	9.135722e-01	0	0	1.013790e+00	6.248297e-01	EEF1A1;SPARC;CRABP1;ANXA5;HBA-A2;VIM;MMP9
HDSigDB_Mouse_2021	Genes Enriched In Control Vs Irradiated NSCs PMID29983386	4/419	5.402784e-01	9.135722e-01	0	0	1.038876e+00	6.396052e-01	SH3GLB1;TUBB5;PODXL;YKT6
HDSigDB_Mouse_2021	Genes Changed In Pons Of ATXN3-dupKI HOM Mice GSE117605	5/530	5.403154e-01	9.135722e-01	0	0	1.026390e+00	6.318481e-01	KCNK5;CAR2;GJA1;YKT6;MMP9
HDSigDB_Mouse_2021	Expression In Striatum Of 90 D HdhQ111 HD Mice With mGluR5 Null Background GSE50379	2/196	5.403841e-01	9.135722e-01	0	0	1.111476e+00	6.840859e-01	HSPA8;CRYAB
HDSigDB_Mouse_2021	Differentially Expressed Genes In SCA6 iPSCs Vs Control iPSCs GSE85347	1/84	5.406754e-01	9.135722e-01	0	0	1.299164e+00	7.989028e-01	HBA-A2
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In Retina Of 9 Wk R6/2 HD Mice GSE3634	1/84	5.406754e-01	9.135722e-01	0	0	1.299164e+00	7.989028e-01	HBA-A2
HDSigDB_Mouse_2021	Genes Down-Regulated In Pvalb/Th-expressing Interneurons Of HD Patients Vs Control PMID32681824	15/1633	5.417128e-01	9.143696e-01	0	0	9.982739e-01	6.119611e-01	SH3GLB1;CCT2;RPL41;HSPA5;MDH1;BCCIP;ACTB;SOD1;TUBA1B;RHEB;FTH1;RPL29;PKIG;CRYAB;ANAPC1
HDSigDB_Mouse_2021	Genes Up-Regulated In CAG Length-Dependent Genes In 10 Mon Mouse Cortex PMID26900923	7/753	5.427605e-01	9.143696e-01	0	0	1.010966e+00	6.177885e-01	SFRP1;DDX3X;ANXA5;POLE;FAM149A;ANAPC1;RRP15
HDSigDB_Mouse_2021	Differentially Expressed Genes In Striatum Of 6 Mon HD Q140 Mice Vs Q20 GSE78274	23/2512	5.434847e-01	9.143696e-01	0	0	9.944900e-01	6.063939e-01	SH3GLB1;NAA50;EIF5A;MBD3;CAR2;ATF2;RNASEH2C;HSPA4;CNBP;CITED4;KRT8;BCCIP;CRIP2;MKI67;DUSP14;AIMP1;LARP1;RHEB;LPCAT4;NCL;PKIG;ALDOA;RRP15
HDSigDB_Mouse_2021	Nucleus Gene Module From Human Brain PMID20616000	7/754	5.441770e-01	9.143696e-01	0	0	1.009560e+00	6.142977e-01	NAA50;JAG2;MBD3;LPCAT4;SERBP1;UNC50;EIF4G2
HDSigDB_Mouse_2021	Genes Down-Regulated In Neuro2a Htt72Q (72Q-ni+72Q-i) Vs Htt25Q (25Q-ni) PMID28743452	20/2185	5.449000e-01	9.143696e-01	0	0	9.942545e-01	6.036646e-01	NAA50;DDX3X;NDUFA5;MDH1;HSPA4;CNBP;MKI67;GSPT1;THBS3;TCOF1;NASP;DKC1;MDK;PCF11;FASN;NCL;NEDD4;G3BP1;POLE;EIF4G2
HDSigDB_Mouse_2021	Genes Up-Regulated In Selisistat Treated STHdhQ111 Vs Control GSE129143	1/85	5.449190e-01	9.143696e-01	0	0	1.283633e+00	7.793165e-01	SNORD15B
HDSigDB_Mouse_2021	HTT-ATXN2 Shared Co-Expressed Genes In HD-associated Brain Region PMID29249939	1/85	5.449190e-01	9.143696e-01	0	0	1.283633e+00	7.793165e-01	PPP2R1A
HDSigDB_Mouse_2021	FOXP1 Down-Regulated Genes In Human Neural Cells GSE62718	3/310	5.453258e-01	9.143696e-01	0	0	1.053269e+00	6.386726e-01	CITED1;IGF2;PHLDA1
HDSigDB_Mouse_2021	Expression In 12 Wk R6/2 HD Mice (Set2) GSE9804	45/4919	5.460212e-01	9.143696e-01	0	0	9.924781e-01	6.005459e-01	RNASEH2C;RARG;DDX3X;HSP90AB1;PLXND1;CRABP2;CITED4;CRIP2;WDR89;UBE2J1;DUSP14;THBS3;STIP1;GJA1;TUBA1B;LARP1;PPP2R1A;C1QBP;TXNL4A;YKT6;RRP15;CCT5;NAA50;CCT3;CAR2;HSPA8;CCT2;NPM1;MDH1;DCAKD;RPL22;ANXA5;KRT8;IGF2;SOD1;LPCAT4;SERBP1;NF1;VIM;RPL29;FKBP4;PKIG;GAS5;EIF4G2;ANAPC1
HDSigDB_Mouse_2021	Genes Down-Regulated In HD Markers In Human Fibroblasts GSE45516	10/1087	5.461917e-01	9.143696e-01	0	0	9.999573e-01	6.047594e-01	RNASEH2C;SFRP1;PPP4C;KRT18;IFT140;RPL23;0610012G03RIK;FKBP4;CCT5;DUSP14
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In 12 Wk R6/2 HD Mice (Set2) GSE9804	20/2187	5.466286e-01	9.143696e-01	0	0	9.932243e-01	5.998933e-01	CAR2;HSPA8;RARG;PLXND1;CRABP2;MDH1;CITED4;KRT8;IGF2;CRIP2;WDR89;DUSP14;THBS3;GJA1;TUBA1B;LPCAT4;SERBP1;RPL29;PKIG;GAS5
HDSigDB_Mouse_2021	Genes Enriched In Microglia Vs Astrocytes Or Oligodendrocytes PMID23954174	11/1199	5.481425e-01	9.160669e-01	0	0	9.970028e-01	5.994180e-01	MED11;BTBD19;PARP1;TMEM88;RPLP1;RPL22;RPLP0;RPLP2;GSPT1;SNX5;UBE2J1
HDSigDB_Mouse_2021	Genes Down-Regulated In Genes Changed In HDACi 106 Vs Vehicle Treated Friedreich Ataxia Carrier Blood Cells GSE30933	4/425	5.515330e-01	9.196435e-01	0	0	1.023753e+00	6.091879e-01	TUBA1B;C1QBP;RPS21;RRP15
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In VUB05 Line NSCs Vs ESCs GSE34201	37/4055	5.520191e-01	9.196435e-01	0	0	9.896385e-01	5.880162e-01	SPARC;CITED1;POMP;CRABP1;CITED4;BCCIP;SLC2A1;CRIP2;MKI67;ACTB;UBE2J1;DUSP14;THBS3;CDH5;STIP1;TUBA1B;PPP2R1A;TMEM88;MDK;GUK1;SUFU;ANXA6;PHLDA1;POLE;CCT5;MBD3;HSPA5;IFT140;DCAKD;IGFBP2;ANXA5;SOD1;FASN;NEDD4;1810010H24RIK;VIM;PKIG
HDSigDB_Mouse_2021	Genes Changed In HDACi 106 Treated Vs Untreated Friedreich Ataxia Carrier Blood Cells GSE30933	18/1974	5.524562e-01	9.196435e-01	0	0	9.900954e-01	5.875039e-01	SH3GLB1;JAG2;UNC45A;CCT3;COX7B;SPARC;ANXA2;HSPA4;BCCIP;CRIP2;DUSP14;TUBA1B;LPCAT4;C1QBP;NEDD4;RPS21;SNX5;RRP15
HDSigDB_Mouse_2021	Brown4 Module Eigengene Expression Profile Across Striatal Astrocytes Of R6/2 And Q175 Mice PMID31619545	1/87	5.532896e-01	9.196435e-01	0	0	1.253654e+00	7.420046e-01	WDR89
HDSigDB_Mouse_2021	Genes Changed By HSP90 Inhibitor In Quadriceps Of Hsf1 KO Mice GSE95602	1/87	5.532896e-01	9.196435e-01	0	0	1.253654e+00	7.420046e-01	DUSP14
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In HSALR 20B Myotonic Dystrophy Mice Treated With ASO 190401 Vs WT Mice GSE38962	1/87	5.532896e-01	9.196435e-01	0	0	1.253654e+00	7.420046e-01	KCNK5
HDSigDB_Mouse_2021	Up-regulated Genes In Striatum Of HD Q175 Mice PMID26900923	23/2526	5.548508e-01	9.214039e-01	0	0	9.881285e-01	5.820630e-01	CCT3;RNASEH2C;HSPA8;CCT2;TIGD5;DCAKD;ANXA5;UBE2J1;EEF1A1;ATP5B;TUBA1B;TUBB5;TCOF1;DLG3;PPP2R1A;NEDD4;SERBP1;ANXA6;NF1;EXOC3L;EIF4G2;ANAPC1;CCT5
HDSigDB_Mouse_2021	Genes Up-Regulated In dSPNs Of R6/2 Vs WT PMID32681824	3/315	5.561756e-01	9.226960e-01	0	0	1.036124e+00	6.078642e-01	HSPA8;HSPA5;NF1
HDSigDB_Mouse_2021	Expression In Striatum From 10 Wk HdhQ111 HD Mice GSE19780	5/540	5.569937e-01	9.226960e-01	0	0	1.006683e+00	5.891123e-01	RPS8;DKC1;SERBP1;YKT6;SOD1
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In Cerebrum Of 18 Wk R6/1 HD Mice GSE3621	1/88	5.574173e-01	9.226960e-01	0	0	1.239181e+00	7.242283e-01	VIM
HDSigDB_Mouse_2021	Down-regulated Genes In Cerebellum Of 10 Mon HD Q175 Mice Vs Q20 GSE73468	17/1870	5.579585e-01	9.226960e-01	0	0	9.868154e-01	5.757778e-01	CAR2;PLVAP;SPARC;CRABP2;IFT140;IGF2;SOD1;CDH5;H19;GJA1;LARP1;PODXL;MDK;FTH1;ANXA6;TXNL4A;CRYAB
HDSigDB_Mouse_2021	Genes Down-Regulated In HD Markers In Human Caudate Nucleus GSE26927	23/2531	5.588911e-01	9.226960e-01	0	0	9.858738e-01	5.735821e-01	RPL41;CRABP2;MDH1;CRABP1;BCCIP;COX6C;PHB2;ACTB;FAM149A;UBE2J1;DUSP14;THBS3;ATP5B;DLG3;EIF3L;LPCAT4;GUK1;FASN;1810010H24RIK;RPL26;ALDOA;PHLDA1;RRP15
HDSigDB_Mouse_2021	Genes Down-Regulated In Pvalb/Th-expressing Interneurons Of zQ175DN Vs WT PMID32681824	2/203	5.593986e-01	9.226960e-01	0	0	1.072385e+00	6.229411e-01	MDH1;HSPA4
HDSigDB_Mouse_2021	Genes Changed In HDACi 106 Treated Vs Untreated Healthy Donor Blood Cells GSE30933	32/3519	5.595712e-01	9.226960e-01	0	0	9.858572e-01	5.723734e-01	PLVAP;COX7B;DDX3X;RPLP1;POMP;HBA-A2;CRIP2;MKI67;DUSP14;STIP1;TUBA1B;ZMYM2;PPP2R1A;PCF11;C1QBP;RRP15;JAG2;UNC45A;MBD3;CAR2;HSPA8;ANXA2;HSPA4;DCAKD;HSPE1;MMP9;SFRP1;KRT18;FASN;NEDD4;RPL26;RPS21
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In NSCs Lines HD109i.1 And HD60i.4 From HD Patients GSE37517	18/1982	5.596516e-01	9.226960e-01	0	0	9.856207e-01	5.720945e-01	SH3GLB1;HSPA8;RARG;DDX3X;CRABP2;RPS8;CRABP1;KRT8;SLC2A1;COX6C;H19;SFRP1;GJA1;DKC1;LPCAT4;RPS21;GAS5;ANAPC1
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In 9 Wk TIF-IA KO HD Mice GSE29647	4/430	5.608016e-01	9.237621e-01	0	0	1.011476e+00	5.850258e-01	MDH1;IFT140;ANXA6;CRIP2
HDSigDB_Mouse_2021	HttQ74 Changed Genes Before Transgene Induction In PC12 Cells GSE10581	1/89	5.615070e-01	9.240945e-01	0	0	1.225037e+00	7.070069e-01	LGALS1
HDSigDB_Mouse_2021	Genes Up-Regulated In The Astrocytes Of R6/2 Mice Vs WT At 2 Month Old GSE124846	8/880	5.644513e-01	9.270307e-01	0	0	9.874896e-01	5.647464e-01	RNASEH2C;SFRP1;TIGD5;IFT140;ANXA5;FKBP4;SPPL3;ANAPC1
HDSigDB_Mouse_2021	Markers Of Locus Ceruleus In Pontine Tegmentum PMID22996553	2/205	5.647281e-01	9.270307e-01	0	0	1.061712e+00	6.066736e-01	DLG3;CITED1
HDSigDB_Mouse_2021	HD Markers In Human Caudate Nucleus GSE26927	45/4952	5.666062e-01	9.270307e-01	0	0	9.836264e-01	5.587890e-01	SPARC;PLXND1;CRABP2;CRABP1;CITED4;BCCIP;PHB2;ACTB;FAM149A;UBE2J1;DUSP14;THBS3;STIP1;ATP5B;GJA1;PPP4C;LGALS1;PCF11;GUK1;SUFU;G3BP1;PHLDA1;SNX5;RRP15;MBD3;RPL41;PARP1;MDH1;IFT140;DCAKD;ANXA5;IGF2;COX6C;DLG3;DKC1;EIF3L;LPCAT4;FASN;SERBP1;1810010H24RIK;RPL26;VIM;1700030K09RIK;ALDOA;CRYAB
HDSigDB_Mouse_2021	Genes Up-Regulated In Frontal Cortex Of Alzheimer Disease Patients PMID17052803	2/206	5.673756e-01	9.270307e-01	0	0	1.056453e+00	5.987279e-01	PODXL;CRYAB
HDSigDB_Mouse_2021	Genes Changed In HD Vs Control iPSCs After 60 D Of Differentiation GSE109534	4/434	5.681424e-01	9.270307e-01	0	0	1.001860e+00	5.664351e-01	H19;CNBP;KDR;FKBP4
HDSigDB_Mouse_2021	Genes Changed In The Astrocytes Of R6/2 Mice Vs WT At 1 Month Old GSE124846	8/883	5.683492e-01	9.270307e-01	0	0	9.839481e-01	5.559495e-01	GJA1;SPARC;LPCAT4;SLC2A1;NF1;CRIP2;PKIG;CRYAB
HDSigDB_Mouse_2021	Genes Up-Regulated In Genes Changed In HDACi 4B Vs Vehicle Treated Healthy Donor Blood Cells GSE30933	6/660	5.694474e-01	9.270307e-01	0	0	9.876301e-01	5.561234e-01	JAG2;UNC45A;SPARC;ZMYM2;CITED4;CRIP2
HDSigDB_Mouse_2021	Genes Up-Regulated In HD Grade 2 Markers In Human Frontal Lobe (HG-U133A) GSE3790	1/91	5.695741e-01	9.270307e-01	0	0	1.197693e+00	6.741410e-01	GJA1
HDSigDB_Mouse_2021	Striatum RNA M52 Module (Salmon4) PMID26900923	1/91	5.695741e-01	9.270307e-01	0	0	1.197693e+00	6.741410e-01	KDR
HDSigDB_Mouse_2021	Genes Down-Regulated In Foxp2/Olfm3-expressing Neurons Of zQ175DN Vs WT PMID32681824	4/435	5.699671e-01	9.270307e-01	0	0	9.994844e-01	5.618868e-01	MDH1;NF1;PKIG;ACTB
HDSigDB_Mouse_2021	Genes Changed In Brain Vs Spinal Cord Derived OPCs PMID30078729	9/997	5.714048e-01	9.270307e-01	0	0	9.800578e-01	5.484966e-01	H19;SFRP1;TUBA1B;PLXND1;TCF15;CITED1;ALX4;CRYAB;DUSP14
