Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
HDSigDB_Mouse_2021	Regulation Of Intrinsic Membrane Properties And Excitability Of Striatonigral Medium Spiny Neurons In HD CHDI116	1/61	3.706036e-01	7.327108e-01	0	0	2.198778e+00	2.182556e+00	CALM2
HDSigDB_Mouse_2021	Up-regulated Genes In Blood From The 75 Wk Vs 40 Wk MJD84.2 Mice GSE108069	1/61	3.706036e-01	7.327108e-01	0	0	2.198778e+00	2.182556e+00	HOXD4
HDSigDB_Mouse_2021	Genes Changed In Cerebellum Of 18 Week Old Atxn 1 154Q/2Q Mice Treated With ASO Vs Vehicle GSE114674	7/777	3.716812e-01	7.337172e-01	0	0	1.204482e+00	1.192099e+00	TLE4;DOCK8;KDR;MAN2B1;CALM2;ZWINT;ETV5
HDSigDB_Mouse_2021	Differentially Expressed Proteins In Striatum Of 6 Mon HD Q175 Mice Vs Q20 PXD006302	6/654	3.728433e-01	7.337172e-01	0	0	1.226117e+00	1.209684e+00	DHX8;CPOX;CRIP2;VIM;PDIA6;CNNM3
HDSigDB_Mouse_2021	Genes Changed In Cerebellum Of 3 Wk ATXN2Q127 Mice E-MTAB-6293	5/531	3.729281e-01	7.337172e-01	0	0	1.258073e+00	1.240925e+00	TNFAIP8;NDUFAB1;RPL13;RAPGEF5;OSGEP
HDSigDB_Mouse_2021	Coexpressed Gene Module M11A From Cerebral Cortex PMID18849986	2/172	3.735269e-01	7.337172e-01	0	0	1.553810e+00	1.530138e+00	PPIG;CALM2
HDSigDB_Mouse_2021	Expression In VUB01 Vs VUB03 MPCs GSE7177	2/172	3.735269e-01	7.337172e-01	0	0	1.553810e+00	1.530138e+00	RPS26;COX7B
HDSigDB_Mouse_2021	Genes Down-Regulated In Friedreich Ataxia iPSCs Expression Vs BG03 Cell Line GSE22651	20/2427	3.735435e-01	7.337172e-01	0	0	1.106315e+00	1.089412e+00	TLE4;CRABP2;ARL6IP1;WDR18;RPLP1;BTF3L4;HSPE1;ETV5;TRAPPC6A;PDF;ZNHIT3;MDK;SLC25A19;VPS41;KDR;GRB10;RPL13;RPS20;PPIG;CALM2
HDSigDB_Mouse_2021	HD Markers In hESCs GSE34201	5/532	3.744288e-01	7.346593e-01	0	0	1.255621e+00	1.233464e+00	H19;ACTC1;UBB;MEST;ETV5
HDSigDB_Mouse_2021	Genes Down-Regulated In NLS144 Changed Genes In Cerebellum Of S25 HD Mice GSE3248	1/62	3.753700e-01	7.349137e-01	0	0	2.162623e+00	2.119031e+00	PDIA6
HDSigDB_Mouse_2021	Genes Up-Regulated In Foxp1-induced Expression In Mouse Striatal Cells GSE31560	1/62	3.753700e-01	7.349137e-01	0	0	2.162623e+00	2.119031e+00	ACTB
HDSigDB_Mouse_2021	Up-regulated Soluble Proteins In Striatum Of 8 Wk R6/2 Mice PXD004973	9/1031	3.763522e-01	7.354100e-01	0	0	1.167574e+00	1.140988e+00	EIF5A;BEX1;PDF;ZNHIT3;PRDX1;NEDD4;HSPE1;AIG1;PFN1
HDSigDB_Mouse_2021	Expression In PC12 Cells With nonSUMOylatable AR112Q (KRKR) Upon Ligand Stimulation GSE50383	3/291	3.770646e-01	7.354100e-01	0	0	1.376760e+00	1.342807e+00	RPL4;KRT18;HAND2
HDSigDB_Mouse_2021	Myotonic Dystrophy 1 And 2 Markers In Human Skeletal Muscle E-D-7014	3/291	3.770646e-01	7.354100e-01	0	0	1.376760e+00	1.342807e+00	SERBP1;PMP22;CALM2
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In Striatum Of 11 Mon BACHD-deltaN17 HD Mice GSE64386	11/1284	3.772479e-01	7.354100e-01	0	0	1.146538e+00	1.117706e+00	TLE4;FAM189B;TRAPPC6A;MDK;CCDC85B;VEGFB;SENP3;UBQLN4;OSGEP;ETV5;EZH2
HDSigDB_Mouse_2021	Expression In Cerebrum Of 18 Wk R6/1 HD Mice GSE3621	4/412	3.778567e-01	7.358048e-01	0	0	1.296585e+00	1.261889e+00	CRIP2;VIM;ETV5;MYH7
HDSigDB_Mouse_2021	Down-regulated Genes In Control NPCs Vs HD NPCs GSE93767	18/2177	3.783215e-01	7.359187e-01	0	0	1.108909e+00	1.077872e+00	EIF5A;CRABP2;ANXA2;DHX8;RPLP1;VEGFB;AIG1;RPL8;ETV5;TRAPPC6A;ACTC1;ZNHIT3;MDK;NEDD4;PMP22;MAN2B1;RAPGEF5;PRRT4
HDSigDB_Mouse_2021	Influence Of Hdac4 Reduction On Expression In 9 Wk R6/2 HD Mice GSE38218	7/783	3.791203e-01	7.362163e-01	0	0	1.194793e+00	1.158832e+00	EIF5A;TRAPPC6A;TUBB5;SLC25A19;NEDD4;SPECC1L;VPS41
HDSigDB_Mouse_2021	ATN1-HTT Shared Co-Expressed Genes In HD-associated Brain Region PMID29249939	1/63	3.801007e-01	7.362163e-01	0	0	2.127634e+00	2.058102e+00	YWHAE
HDSigDB_Mouse_2021	Genes Changed Upon Heat Shock In Quadriceps Of R6/2 Mice GSE95602	1/63	3.801007e-01	7.362163e-01	0	0	2.127634e+00	2.058102e+00	RAPGEF5
HDSigDB_Mouse_2021	Golgi Network Protein Composition PMID16615899	1/63	3.801007e-01	7.362163e-01	0	0	2.127634e+00	2.058102e+00	COPZ1
HDSigDB_Mouse_2021	Genes Down-Regulated In Mouse Granule Cells Vs Basket Cells GSE101914	7/786	3.828429e-01	7.366437e-01	0	0	1.190005e+00	1.142560e+00	PEG3;SLC25A19;NCL;G3BP1;MCMBP;CDC25A;TRIM67
HDSigDB_Mouse_2021	Genes Down-Regulated In Genes Changed In HDACi 4B Vs Vehicle Treated Healthy Donor Blood Cells GSE30933	4/415	3.829932e-01	7.366437e-01	0	0	1.286923e+00	1.235109e+00	ARMC10;PDIA6;RPS21;ACTB
HDSigDB_Mouse_2021	Genes Down-Regulated In Pons Of 28 Week Old Atxn 1 154Q/2Q KI Mice Treated With ASO Vs Vehicle GSE114674	3/294	3.832042e-01	7.366437e-01	0	0	1.362357e+00	1.306756e+00	DKC1;NCL;BTF3L4
HDSigDB_Mouse_2021	Genes Up-Regulated In Loxapine Treated STHdhQ111 Vs Control GSE129143	9/1038	3.839325e-01	7.366437e-01	0	0	1.159200e+00	1.109689e+00	EIF5A;FRMD5;KRT18;SLC2A1;TSR1;AIG1;PDIA6;ZWINT;ETV5
HDSigDB_Mouse_2021	Genes Up-Regulated In HD Grade 2 Markers In Human Caudate Nucleus (HG-U133A) GSE3790	7/787	3.840841e-01	7.366437e-01	0	0	1.188417e+00	1.137189e+00	SPARC;AHNAK;ANXA2;EEF1D;SERBP1;G3BP1;VIM
HDSigDB_Mouse_2021	Genes Down-Regulated In Cerebellum Of WT Mice Compared To Atxn1[82Q] KI Mice GSE114815	14/1673	3.844054e-01	7.366437e-01	0	0	1.120453e+00	1.071218e+00	TLE4;BEX1;AHNAK;PEG3;DOCK8;SLC41A1;ZWINT;MDK;CBS;FTH1;GRB10;MAN2B1;RPL29;TMPO
HDSigDB_Mouse_2021	Aged Astrocyte-Enriched Genes In Mouse Cortex PMID23954174	4/416	3.847044e-01	7.366437e-01	0	0	1.283733e+00	1.226324e+00	EEF1A1;ZNHIT3;SERBP1;RAPGEF5
HDSigDB_Mouse_2021	Genes Up-Regulated In The Cortex Of zQ175 Neo- Mice Vs WT GSE123657	4/416	3.847044e-01	7.366437e-01	0	0	1.283733e+00	1.226324e+00	EEF1A1;BEX1;CPOX;CNNM3
HDSigDB_Mouse_2021	Bcl11b Up-Regulated Genes In Mouse Striatal Cells GSE31096	1/64	3.847957e-01	7.366437e-01	0	0	2.093757e+00	1.999627e+00	CBS
HDSigDB_Mouse_2021	Liver RNA M46 Module (Brown4) PMID26900923	1/64	3.847957e-01	7.366437e-01	0	0	2.093757e+00	1.999627e+00	CSRP3
HDSigDB_Mouse_2021	Up-regulated Genes In The Heart Of Dox Treated FRDAkd Mice After 8 Wk Rescue Vs Not Rescued Mice GSE98790	1/64	3.847957e-01	7.366437e-01	0	0	2.093757e+00	1.999627e+00	ANO10
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In Frontal Lobe Of Mbnl KO Myotonic Dystrophy Mice GSE68890	4/418	3.881253e-01	7.422333e-01	0	0	1.277400e+00	1.208966e+00	RPS9;COG4;CRIP2;AIG1
HDSigDB_Mouse_2021	Mouse Cerebellum Mature Oligodendrocyte And Progenitor Cell Markers PMID19013282	25/3093	3.885528e-01	7.422671e-01	0	0	1.085255e+00	1.025920e+00	BTF3L4;CPOX;OSGEP;CNN2;CCND3;PRDX1;IGF2BP1;RPL13;ANO10;TLE4;CCDC58;RPL22;HSPE1;ZWINT;DRAP1;FRMD5;TRAPPC6A;EEF1D;RPA3;PMP22;MAN2B1;FKBP9;CALM2;RPS21;DCTPP1
HDSigDB_Mouse_2021	Markers Of Raphe Nuclei Of Medulla In Myelencephalon PMID22996553	1/65	3.894554e-01	7.427633e-01	0	0	2.060938e+00	1.943476e+00	DLK1
HDSigDB_Mouse_2021	Differentially Expressed Genes In Striatum Of HdhQ111 Mice GSE64478	2/178	3.896329e-01	7.427633e-01	0	0	1.500381e+00	1.414185e+00	ANXA2;KDR
HDSigDB_Mouse_2021	Genes Down-Regulated In HDACi-106 Treated PBMCs From Friedreich Ataxia Carriers Vs Controls GSE30933	16/1936	3.903945e-01	7.434326e-01	0	0	1.106728e+00	1.040986e+00	TLE4;ACTR2;COX7B;ARL6IP1;DOCK8;CCDC58;SLC2A3;CNN2;ZNHIT3;SERBP1;SPECC1L;G3BP1;NDUFAB1;MCMBP;PPIG;CALM2
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In PC12 Cells With nonSUMOylatable AR112Q (KRKR) Upon Ligand Stimulation GSE50383	2/179	3.922998e-01	7.447305e-01	0	0	1.491829e+00	1.395947e+00	RPL4;KRT18
HDSigDB_Mouse_2021	Striatum RNA M23 Module (Darkturquoise) PMID26900923	2/179	3.922998e-01	7.447305e-01	0	0	1.491829e+00	1.395947e+00	ACTR2;HSPE1
HDSigDB_Mouse_2021	Genes Changed In Ciliated Ependymal Cells Of HD Patients Vs Control PMID32681824	23/2840	3.923097e-01	7.447305e-01	0	0	1.086417e+00	1.016565e+00	RPL41;COX7B;SPARC;AHNAK;ANXA2;RPLP1;ACTB;EEF1A1;CCND3;FRMD5;UBB;EEF1D;NCL;FTH1;PRDX1;RPA3;NEDD4;NDUFS4;GRB10;RPL13;ANO10;VIM;RPL29
HDSigDB_Mouse_2021	Striatum Protein Module pM27 (White) PMID26900923	1/66	3.940800e-01	7.473077e-01	0	0	2.029128e+00	1.889527e+00	CRIP2
HDSigDB_Mouse_2021	Up-regulated Genes In Hippocampus Of HD Q175 Mice PMID26900923	4/422	3.949601e-01	7.481933e-01	0	0	1.264916e+00	1.175069e+00	FRMD5;TUBB5;CPOX;AIG1
HDSigDB_Mouse_2021	Genes Down-Regulated In HD Grade 2 Markers In Human Frontal Lobe BA4 (HG-U133B) GSE3790	1/67	3.986698e-01	7.542853e-01	0	0	1.998283e+00	1.837664e+00	ACTB
HDSigDB_Mouse_2021	Genes Down-Regulated In Cyproheptadine Treated STHdhQ111 Vs Control GSE129143	18/2204	3.990090e-01	7.542853e-01	0	0	1.093541e+00	1.004714e+00	TLE4;YWHAE;AHNAK;ANXA2;COG4;SLC41A1;FURIN;CRIP2;CNN2;FAM189B;CCND3;TUBB5;NEDD4;VPS41;GRB10;VIM;MEST;TMPO
HDSigDB_Mouse_2021	Definite Astrocyte-Enriched Genes PMID18171944	2/182	4.002692e-01	7.558786e-01	0	0	1.466741e+00	1.342974e+00	TNFAIP8;CBS
HDSigDB_Mouse_2021	Genes Up-Regulated In Influence Of Hdac4 Reduction On Expression In 9 Wk R6/2 HD Mice GSE38218	4/426	4.017839e-01	7.579487e-01	0	0	1.252668e+00	1.142234e+00	EIF5A;TRAPPC6A;TUBB5;SLC25A19
HDSigDB_Mouse_2021	Differentially Expressed Genes In Control NPCs Vs HD NPCs GSE93767	33/4155	4.029591e-01	7.590860e-01	0	0	1.067013e+00	9.698301e-01	BEX1;CRABP2;DHX8;RPLP1;CRABP1;SLC2A1;CRIP2;RPL8;CNN2;CCND3;ZNHIT3;MDK;CBS;GRB10;TMPO;TRIM67;EIF5A;ANXA2;CCDC58;VEGFB;AIG1;ZWINT;ETV5;DLK1;RPS26;TRAPPC6A;ACTC1;NEDD4;PMP22;MAN2B1;RAPGEF5;PRRT4;MYH7
HDSigDB_Mouse_2021	HD Markers In Human Motor Cortex (HG-U133A) E-AFMX-6	1/68	4.032251e-01	7.590860e-01	0	0	1.968358e+00	1.787781e+00	ACTB
HDSigDB_Mouse_2021	Locuses With Decreased DNA Methylation In Frontal Lobe Region Of HD Vs Control GSE72778	2/184	4.055553e-01	7.620873e-01	0	0	1.450476e+00	1.309051e+00	SERBP1;OSGEP
HDSigDB_Mouse_2021	Genes Changed In iSPNs Of 6 Mon HdhQ111 Vs HdhQ20 PMID32681824	12/1441	4.056611e-01	7.620873e-01	0	0	1.112817e+00	1.004025e+00	EIF5A;SPARC;CBS;COG4;WDR18;SLC2A1;CRIP2;FLYWCH1;CYTB;PFN1;RPL8;UBQLN4
HDSigDB_Mouse_2021	Genes Changed In Microglial Cells Of zQ175DN Vs WT PMID32681824	1/69	4.077461e-01	7.644594e-01	0	0	1.939314e+00	1.739779e+00	CCND3
HDSigDB_Mouse_2021	Differentially Expressed Genes In Cortex Of 10 Mon HD Q140 Mice Vs Q20 GSE78272	6/680	4.079962e-01	7.644594e-01	0	0	1.177223e+00	1.055377e+00	CRABP2;UBB;FLYWCH1;PPIG;VIM;ZWINT
HDSigDB_Mouse_2021	Striatum Protein Module pM19 (Lightyellow) PMID26900923	2/185	4.081901e-01	7.644594e-01	0	0	1.442476e+00	1.292491e+00	YWHAE;TMPO
HDSigDB_Mouse_2021	Genes Up-Regulated In HD Vs Control iPSCs After 100 D Of Differentiation GSE109534	2/186	4.108193e-01	7.685886e-01	0	0	1.434564e+00	1.276191e+00	CCNF;RPL8
HDSigDB_Mouse_2021	Cortex RNA M48 Module (Darkslateblue) PMID26900923	1/70	4.122331e-01	7.692794e-01	0	0	1.911111e+00	1.693562e+00	TMPO
HDSigDB_Mouse_2021	Microglia (Type 1) Gene Module From Mouse Brain PMID20616000	1/70	4.122331e-01	7.692794e-01	0	0	1.911111e+00	1.693562e+00	MYH7
HDSigDB_Mouse_2021	Genes Changed In HDACi 4B Vs Vehicle Treated Friedreich Ataxia Patient Blood Cells GSE30933	10/1192	4.124629e-01	7.692794e-01	0	0	1.120051e+00	9.919276e-01	DRAP1;SPARC;KRT18;ARMC10;SLC2A3;MAN2B1;CRIP2;FLYWCH1;PDIA6;RPS21
HDSigDB_Mouse_2021	Genes Down-Regulated In HD Grade 1 Markers In Human Caudate Nucleus (HG-U133A) GSE3790	2/187	4.134428e-01	7.703137e-01	0	0	1.426737e+00	1.260145e+00	SPECC1L;CALM2
HDSigDB_Mouse_2021	Genes Changed In Astrocytes Of zQ175DN Vs HdhQ20 PMID32681824	4/434	4.153912e-01	7.724254e-01	0	0	1.228856e+00	1.079593e+00	NEDD4;SLC2A3;CYTB;ACTB
HDSigDB_Mouse_2021	Genes Changed In The Cortex Of zQ175 Neo- Mice Vs WT GSE123657	9/1067	4.154292e-01	7.724254e-01	0	0	1.125689e+00	9.888535e-01	EEF1A1;BEX1;CBS;PMP22;KDR;CPOX;CRIP2;CNNM3;MYH7
HDSigDB_Mouse_2021	Genes Changed In WT Vs R6/1 Both Treated With AAV2/1-control GSE139847	5/560	4.163812e-01	7.731752e-01	0	0	1.190547e+00	1.043102e+00	SPARC;CALM2;CNNM3;ETV5;DLK1
HDSigDB_Mouse_2021	Genes Changed In WT Mice Treated With AAV9-Eif2a-Nme1-EF2a-GFP Vs Control GSE141856	1/71	4.166863e-01	7.731752e-01	0	0	1.883714e+00	1.649044e+00	SERBP1
HDSigDB_Mouse_2021	Genes Up-Regulated In Non-myotonic Dystrophy Markers In Human Skeletal Muscle GSE48828	12/1454	4.178651e-01	7.745688e-01	0	0	1.102007e+00	9.616072e-01	RPL41;SPARC;AHNAK;DOCK8;FTH1;TSPAN18;KDR;IGF2;VEGFB;FLYWCH1;AIG1;MYH7
HDSigDB_Mouse_2021	Expression In Frontal Lobe Of Mbnl KO Myotonic Dystrophy Mice GSE68890	5/563	4.208582e-01	7.781868e-01	0	0	1.183962e+00	1.024671e+00	RPS9;COG4;SLC2A3;CRIP2;AIG1
HDSigDB_Mouse_2021	Foxp1-induced Expression In Mouse Striatal Cells GSE31560	1/72	4.211060e-01	7.781868e-01	0	0	1.857089e+00	1.606142e+00	ACTB
HDSigDB_Mouse_2021	Top 50 Up-Regulated Genes In HD Rat Striatal Cells PMID28920088	1/72	4.211060e-01	7.781868e-01	0	0	1.857089e+00	1.606142e+00	ARG1
HDSigDB_Mouse_2021	Locuses With Increased DNA Methylation In Limbic Lobe Region Of AD Vs Control GSE72778	7/818	4.225806e-01	7.796191e-01	0	0	1.141132e+00	9.829428e-01	COX7B;BEX1;DKC1;HAND2;CRABP1;HSPE1;TRIM67
HDSigDB_Mouse_2021	Mouse Cortex Corticothalamic Neuron Markers PMID19013282	31/3928	4.233697e-01	7.796191e-01	0	0	1.057463e+00	9.088995e-01	SPARC;SLC2A1;SLC2A3;ACTB;TUBB5;CBS;PRDX1;ANO10;MCMBP;MEST;CNNM3;TLE4;RRM1;PEG3;COG4;WDR18;CDC25A;ETV5;DLK1;DHODH;TRAPPC6A;DKC1;SLC25A19;NDUFS4;NDUFAB1;TSR1;ESAM;MAN2B1;FLYWCH1;FKBP9;SNRPA
HDSigDB_Mouse_2021	Genes Up-Regulated In Macrophages Vs Monocytes PMID28671693	3/314	4.237406e-01	7.796191e-01	0	0	1.273442e+00	1.093421e+00	PRDX1;VEGFB;ZWINT
HDSigDB_Mouse_2021	Striatum RNA M45 Module (Darkorange2) PMID26900923	2/191	4.238789e-01	7.796191e-01	0	0	1.396257e+00	1.198418e+00	YWHAE;ARL6IP1
HDSigDB_Mouse_2021	Genes Up-Regulated In iSPNs Of 9 Wks R6/2 Vs WT PMID32681824	23/2886	4.240336e-01	7.796191e-01	0	0	1.066075e+00	9.146309e-01	RPL4;RRM1;SPARC;ANXA2;PEG3;DOCK8;SLC2A1;CDC25A;ZWINT;EEF1A1;CCND3;FRMD5;CBS;NCL;SPECC1L;G3BP1;PMP22;GRB10;ANO10;VIM;CNNM3;EZH2;TMPO
HDSigDB_Mouse_2021	Down-regulated Proteins In The Midbrain Of R6/2 Vs WT PXD008099	1/73	4.254925e-01	7.807162e-01	0	0	1.831204e+00	1.564778e+00	SPARC
HDSigDB_Mouse_2021	Genes Up-Regulated In Htt-N171-82Q Vs Htt-N171-19Q Changed Genes In Rat Striatal Neurons GSE1918	1/73	4.254925e-01	7.807162e-01	0	0	1.831204e+00	1.564778e+00	VIM
HDSigDB_Mouse_2021	Genes Up-Regulated In HD Markers In Mouse STHdh Cells GSE11358	27/3410	4.259445e-01	7.807546e-01	0	0	1.059810e+00	9.044912e-01	TNFAIP8;BTF3L4;SLC2A1;RPL8;CCND3;GRB10;IGF2BP1;RPL13;ANO10;MEST;PEG3;COG4;RPL22;IGF2;AIG1;COX6C;PDIA6;COPZ1;DLK1;DRAP1;H19;NDUFS4;VPS41;PMP22;FKBP9;RPL29;RPS21
HDSigDB_Mouse_2021	Early Endosome Protein Composition PMID16615899	1/74	4.298459e-01	7.865389e-01	0	0	1.806027e+00	1.524880e+00	RPS5
HDSigDB_Mouse_2021	Genes Changed In Human Granule Cells Vs Basket Cells GSE101912	10/1209	4.299688e-01	7.865389e-01	0	0	1.103165e+00	9.311184e-01	FRMD5;TNFAIP8;KRT18;SLC25A19;COG4;NEDD4;FKBP9;CALM2;TRIM67;DHODH
HDSigDB_Mouse_2021	Genes Down-Regulated In dSPNs Of 9 Wks R6/2 Vs WT PMID32681824	21/2636	4.313117e-01	7.874057e-01	0	0	1.064610e+00	8.952559e-01	TLE4;SLC41A1;SLC2A3;CRIP2;AIG1;COX6C;ETV5;CDH5;FAM189B;TRAPPC6A;TMEM54;DKC1;MDK;CCDC85B;PMP22;TSR1;ESAM;CALM2;DCTPP1;UBQLN4;MYH7
HDSigDB_Mouse_2021	Genes Up-Regulated In Nicotinamide Treated STHdhQ111 Vs Control GSE129143	2/194	4.316435e-01	7.874057e-01	0	0	1.374231e+00	1.154568e+00	CRIP2;VIM
HDSigDB_Mouse_2021	Coexpressed Gene Module M19A From Cerebral Cortex PMID18849986	3/318	4.317470e-01	7.874057e-01	0	0	1.257014e+00	1.055786e+00	CSNK2A1;SLC2A1;TMPO
HDSigDB_Mouse_2021	Genes Down-Regulated In HD Grade 0 Markers In Human Caudate Nucleus (HG-U133A) GSE3790	4/444	4.323064e-01	7.876327e-01	0	0	1.200309e+00	1.006604e+00	BEX1;PEG3;SPECC1L;CALM2
HDSigDB_Mouse_2021	Genes Changed In R6/1 Treated With PLX3397 Vs Vehicle Treated WT Mice GSE136158	7/827	4.337341e-01	7.886415e-01	0	0	1.128074e+00	9.423070e-01	PEG3;ABI3;DOCK8;RPL22;GRB10;MAN2B1;RPL29
HDSigDB_Mouse_2021	Genes Down-Regulated In HD Vs Control iPSCs Before Differentiation GSE109534	1/75	4.341665e-01	7.886415e-01	0	0	1.781532e+00	1.486380e+00	EIF5A
HDSigDB_Mouse_2021	Liver RNA M4 Module (Yellow) PMID26900923	1/75	4.341665e-01	7.886415e-01	0	0	1.781532e+00	1.486380e+00	MYL7
HDSigDB_Mouse_2021	Genes Down-Regulated In Friedreich Ataxia iPSCs Expression Vs MR90C2P28 Cell Line GSE22651	16/1991	4.352466e-01	7.898112e-01	0	0	1.072608e+00	8.922406e-01	WDR18;WDR89;OSGEP;ZWINT;RPS26;PDF;ZNHIT3;MDK;SLC25A19;CBS;NCL;PRDX1;IGF2BP1;RPL13;MCMBP;MEST
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In Blood Of Patients With Total Motor Score Great Than 60 Vs 0-20 GSE51799	1/76	4.384546e-01	7.940414e-01	0	0	1.757689e+00	1.449213e+00	HBA-X
HDSigDB_Mouse_2021	Genes Up-Regulated In HD Vs Control iPSCs After 80 D Of Differentiation GSE109534	1/76	4.384546e-01	7.940414e-01	0	0	1.757689e+00	1.449213e+00	SLC2A3
HDSigDB_Mouse_2021	Mouse Cerebellum Golgi Cell Markers PMID19013282	8/960	4.391862e-01	7.945717e-01	0	0	1.110478e+00	9.137363e-01	TRAPPC6A;ABI3;NDUFS4;NDUFAB1;IGF2BP1;CALM2;MEST;ZWINT
HDSigDB_Mouse_2021	Oligodendrocyte-enriched Genes PMID25700174	4/449	4.407173e-01	7.960529e-01	0	0	1.186517e+00	9.721747e-01	EEF1D;FTH1;CPOX;ANO10
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In HD180i.5 NSCs From HD Patient Vs NSCs From Healthy Controls GSE37517	17/2128	4.408841e-01	7.960529e-01	0	0	1.066008e+00	8.730323e-01	TNFAIP8;SPARC;AHNAK;ANXA2;IGF2;FURIN;CRIP2;DLK1;CCND3;HAND2;NEDD4;SPECC1L;PMP22;ESAM;FKBP9;VIM;MEST
HDSigDB_Mouse_2021	Expression In Genetically Corrected HD iPSCs Vs Precursor Cells GSE37547	3/323	4.416991e-01	7.961606e-01	0	0	1.237057e+00	1.010832e+00	H19;MYL7;ACTC1
HDSigDB_Mouse_2021	Bivalent H3K27me3 And H3K4me3-enriched Genes In MSNs Of Adult Mice PMID27526204	7/834	4.423916e-01	7.961606e-01	0	0	1.118114e+00	9.118890e-01	DOCK8;TSPAN18;PMP22;KDR;IGF2;IGF2BP1;VIM
HDSigDB_Mouse_2021	Oligodendrocyte Gene Markers PMID17151600	1/77	4.427105e-01	7.961606e-01	0	0	1.734474e+00	1.413317e+00	ACTC1
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In Cerebrum Of 18 Wk R6/1 HD Mice GSE3621	3/324	4.436817e-01	7.961606e-01	0	0	1.233140e+00	1.002108e+00	CRIP2;ETV5;MYH7
HDSigDB_Mouse_2021	Genes Down-Regulated In Genes Changed In HDACi 4B Vs Vehicle Treated Friedreich Ataxia Carrier Blood Cells GSE30933	3/324	4.436817e-01	7.961606e-01	0	0	1.233140e+00	1.002108e+00	PMP22;PDIA6;RPS21
HDSigDB_Mouse_2021	Genes Down-Regulated In dSPNs Of zQ175DN Vs WT PMID32681824	4/451	4.440719e-01	7.961606e-01	0	0	1.181086e+00	9.587691e-01	TLE4;MDK;CALM2;ETV5
HDSigDB_Mouse_2021	PRC2 Deficiency Up-Regulated Genes At 6 Mon PMID27526204	2/199	4.444607e-01	7.961606e-01	0	0	1.339011e+00	1.085796e+00	HAND2;DLK1
HDSigDB_Mouse_2021	Up-regulated Genes In Pons Of YAC84Q Tg(hATXN3) Mice GSE117605	2/199	4.444607e-01	7.961606e-01	0	0	1.339011e+00	1.085796e+00	CPOX;FKBP9
HDSigDB_Mouse_2021	Genes Changed In Blood From The 75 Wk Vs 40 Wk MJD84.2 Mice GSE108069	1/78	4.469343e-01	7.990108e-01	0	0	1.711861e+00	1.378637e+00	HOXD4
HDSigDB_Mouse_2021	Regulation Of Intrinsic Membrane Properties And Excitability Of Striatopallidal Medium Spiny Neurons In HD CHDI112	1/78	4.469343e-01	7.990108e-01	0	0	1.711861e+00	1.378637e+00	CALM2
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In Striatal Cells Of HdhQ111 HD Mice GSE3583	23/2921	4.483247e-01	8.007061e-01	0	0	1.051029e+00	8.431752e-01	EIF5A;ACTR2;RPL41;SPARC;BEX1;ARL6IP1;DOCK8;CCDC58;CRABP1;VEGFB;SLC2A3;PDIA6;SENP3;OSGEP;ZWINT;FAM189B;ZNHIT3;CCDC85B;NDUFAB1;IGF2BP1;VIM;EZH2;TMPO
HDSigDB_Mouse_2021	Genes Changed In The Heart Of Dox Treated FRDAkd Vs WT Mice At 3 Wk GSE98790	1/79	4.511263e-01	8.041237e-01	0	0	1.689829e+00	1.345118e+00	ANO10
HDSigDB_Mouse_2021	Genes Down-Regulated Upon Heat Shock In Quadriceps Of WT Mice GSE95602	1/79	4.511263e-01	8.041237e-01	0	0	1.689829e+00	1.345118e+00	KDR
HDSigDB_Mouse_2021	ATN1-ATXN2 Shared Co-Expressed Genes In HD-associated Brain Region PMID29249939	4/456	4.524323e-01	8.056587e-01	0	0	1.167720e+00	9.261389e-01	COG4;WDR18;FLYWCH1;SENP3
HDSigDB_Mouse_2021	Genes Down-Regulated In Vehicle Treated Wild Type Vs STHdhQ111 GSE129143	30/3847	4.541864e-01	8.075653e-01	0	0	1.041361e+00	8.218919e-01	YWHAE;TNFAIP8;CRABP2;RPLP1;OSGEP;PDF;CBS;FTH1;PRDX1;GRB10;IGF2BP1;MCMBP;POLR2G;MEST;TMPO;ACTR2;CSNK2A1;COG4;RPL22;VEGFB;COPZ1;EEF1A1;FAM189B;KRT18;ARMC10;VPS41;PMP22;RPS20;FKBP9;EZH2
HDSigDB_Mouse_2021	Genes Down-Regulated In Pvalb/Th-expressing Interneurons Of zQ175DN Vs WT PMID32681824	2/203	4.545995e-01	8.075653e-01	0	0	1.312097e+00	1.034377e+00	PEG3;ETV5
HDSigDB_Mouse_2021	Down-regulated Genes In HdhQ111 Vs WT Mice GSE97101	1/80	4.552867e-01	8.075653e-01	0	0	1.668354e+00	1.312708e+00	MYH7
HDSigDB_Mouse_2021	Genes Changed In HD Fibroblasts Treated With ZFP-33074 Vs Control GSE127820	1/80	4.552867e-01	8.075653e-01	0	0	1.668354e+00	1.312708e+00	ACTC1
