Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In WT4 Line NSCs Vs ESCs GSE34201	3.076750e-01	5.940816e-01	0	0	1.098452e+00	1.294758e+00	YWHAE;COX7B;SPARC;RPL32;PLXND1;CRABP1;CRMP1;HNRNPU;DBI;CRIP2;PTN;PPM1F;MRPL33;ANAPC11;ALDH3B2;HSPH1;MDK;TMEM88;BLOC1S1;GLIPR2;UBN2;SLC39A6;CPNE3;LBR;MEST;POLR2J;NINL;ZFHX3;HSPA5;SOX11;PDZK1IP1;APLN;TOX2;LSM6;CDK4;COL4A1;SMOC1;TNNT2;HNRNPA2B1;SRSF2;TIMELESS;ESAM;SFXN1;BIRC6;VIM;ALDOA;CNIH2
HDSigDB_Mouse_2021	Genes Up-Regulated In OPCs Of HD Patients Vs Control PMID32681824	3.079844e-01	5.940816e-01	0	0	1.326488e+00	1.562214e+00	SRRM2;HSPH1;TNKS;INSR;PLCG2;CYTB
HDSigDB_Mouse_2021	Genes Down-Regulated In Influence Of Hdac4 Reduction On Expression In 15 Wk WT Mice GSE38219	3.100269e-01	5.973374e-01	0	0	1.135422e+00	1.329688e+00	RPL4;SF3B2;ANKRD11;RPLP0;HNRNPU;DBI;TFIP11;1110004F10RIK;RFNG;RHOA;CAMKK1;SMU1;GJA1;YWHAQ;PLSCR3;TMEM33;NCL;FTH1;DLC1;SRSF2;CTNNB1;CPNE3;OCIAD2;RPL18
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In Mesencephalon Of 12 Mon Ataxin-2 KO Spinocerebellar Ataxia 2 Mice GSE55177	3.104274e-01	5.973374e-01	0	0	1.368451e+00	1.600822e+00	ANKRD11;SOX11;TNRC18;ZC3H13;TTC28
HDSigDB_Mouse_2021	Mouse Indirect Spiny Projection Neuron Markers (Blue Genes) PMID30811995	3.106154e-01	5.973374e-01	0	0	1.437118e+00	1.680278e+00	EGFL7;IGF2;CRIP2;CNIH2
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In 15 Wk R6/2 HD Mice GSE38219	3.113222e-01	5.975239e-01	0	0	1.090420e+00	1.272440e+00	RPL4;PLXND1;HNRNPU;HBA-A2;NRARP;GJA1;YWHAQ;RPS18;FTH1;CPNE3;EGFL7;1110008P14RIK;PARP1;TFIP11;RHOA;PLSCR3;TMEM33;NCL;SRSF2;NHP2;BLVRB;MALAT1;RPL26;HBB-Y;NAPB;SF3B2;CRABP1;CRIP2;PTN;RFNG;PPM1F;CAMKK1;HSP90B1;LDHA;HSPH1;BLOC1S1;SERF1;RPL18;A930013F10RIK;CAR2;MDH1;RASL10B;RARRES2;INSR;DHCR24;1110004F10RIK;SLC16A10;APLN;LSM6;GSTA4;NASP;DLC1;HNRNPA2B1;CTNNB1;ACO1
HDSigDB_Mouse_2021	Differentially Expressed Proteins In Hippocampus Of 10 Mon HD Q175 Mice Vs Q20 PXD005538	3.116559e-01	5.975239e-01	0	0	2.770833e+00	3.230392e+00	CAMKK1
HDSigDB_Mouse_2021	Genes Common In Microglia And Astrocytes PMID24316888	3.116559e-01	5.975239e-01	0	0	2.770833e+00	3.230392e+00	SALL1
HDSigDB_Mouse_2021	Genes Enriched In Control Vs Irradiated NSCs PMID29983386	3.127856e-01	5.990853e-01	0	0	1.318269e+00	1.532142e+00	ZFHX3;LSM6;TRIM28;TNKS;SMOC1;TTC28
HDSigDB_Mouse_2021	Up-regulated Genes In Brown Adipose Tissue Of HD Q175 Mice PMID26900923	3.131555e-01	5.991897e-01	0	0	1.546459e+00	1.795524e+00	SF3B2;SAMM50;RNPEP
HDSigDB_Mouse_2021	Genes Down-Regulated In 4-Deoxypyridoxine Treated STHdhQ111 Vs Control GSE129143	3.166113e-01	6.049640e-01	0	0	1.186453e+00	1.364517e+00	SRRM2;TEAD4;LUZP1;TNKS;CTR9;PPM1F;IGF2R;HECTD1;SRSF2;CTNNB1;ACO1;TNRC18;BIRC6
HDSigDB_Mouse_2021	Genes Up-Regulated In Foxp2/Olfm3-expressing Neurons Of R6/2 Vs WT PMID32681824	3.168101e-01	6.049640e-01	0	0	1.422793e+00	1.635434e+00	EEF1A1;YWHAE;ZFHX3;TTC28
HDSigDB_Mouse_2021	Locuses With Increased DNA Methylation In Caudate Nucleus Of HD Vs Control GSE72778	3.205173e-01	6.106043e-01	0	0	1.249771e+00	1.422013e+00	RPS15;TOX2;YWHAQ;DLC1;IGF2;PA2G4;POLR2J;SRSF9
HDSigDB_Mouse_2021	Nucleotide Excision Repair Step 1A: Global Genome NER Recognition CHDI110	3.211191e-01	6.106043e-01	0	0	2.668056e+00	3.030759e+00	PARP1
HDSigDB_Mouse_2021	Up-regulated Insoluble Proteins In Cerebellum Of 12 Wk R6/2 Mice PXD004973	3.211191e-01	6.106043e-01	0	0	2.668056e+00	3.030759e+00	DBI
HDSigDB_Mouse_2021	Htt Dependent Genes In Mouse MEFs GSE11139	3.211911e-01	6.106043e-01	0	0	1.347711e+00	1.530621e+00	GJA1;JRK;SAMM50;RPLP2;TNRC18
HDSigDB_Mouse_2021	PC12 Htt-Q74 Vs PC12 Htt-Q23 Upon 72 H Of Induction PMID28499347	3.213707e-01	6.106043e-01	0	0	1.214446e+00	1.378590e+00	IFITM1;SPARC;1110008P14RIK;NASP;PLXND1;COL4A1;PCOLCE;PTN;MEST;PDLIM4
HDSigDB_Mouse_2021	Genes Down-Regulated In Genes Changed In HDACi 4B Vs Vehicle Treated Friedreich Ataxia Patient Blood Cells GSE30933	3.219671e-01	6.110259e-01	0	0	1.271593e+00	1.441104e+00	COX8A;LARS2;HSPH1;ECSIT;ALDOA;RPS21;SNX6
HDSigDB_Mouse_2021	HD Markers In Human Blood GSE1751	3.222702e-01	6.110259e-01	0	0	1.104259e+00	1.250424e+00	RPL4;DOCK6;COX7B;JRK;RPLP0;CTR9;CRMP1;SIX1;DBI;ECSIT;HSP90B1;LDHA;TRIM28;YWHAQ;RPS18;SNRNP70;SLC39A6;RPLP2;CPNE3;LBR;SRRM2;EGFL7;1110008P14RIK;MDH1;RPL23;INSR;1110004F10RIK;DHDDS;EEF1A1;NASP;TMEM33;SRSF2;RPL26;ALDOA;RPS21
HDSigDB_Mouse_2021	Genes Changed In WT Vs R6/1 Both Treated With AAV2/1-control GSE139847	3.225574e-01	6.110259e-01	0	0	1.247003e+00	1.410952e+00	SPARC;1110008P14RIK;PLXND1;SMOC1;HBA-A2;MALAT1;PTN;CAMKK1
HDSigDB_Mouse_2021	Genes Up-Regulated In Friedreich Ataxia iPSCs Expression Vs HMSC-bm Cell Line GSE22651	3.250212e-01	6.147702e-01	0	0	1.094171e+00	1.229700e+00	IFITM1;SPARC;RNASEK;SIX1;DBI;CRIP2;RFNG;CRIP1;MRPL33;HSP90B1;ANAPC11;GGA1;LDHA;GLIPR2;FTH1;CPNE3;MEST;PDLIM4;SNX6;ZFHX3;ANXA2;HSPA5;IGF2;PCOLCE;TFIP11;DHCR24;IGF2R;RPS26;COL1A1;H19;TOX2;NAGK;PLSCR3;DAD1;COL4A1;SMOC1;SNAI1;ACO1;RPL26;VIM;OCIAD2;ALDOA
HDSigDB_Mouse_2021	Down-regulated Genes In Hippocampus Of 10 Mon HD Q175 Mice Vs Q20 GSE73503	3.251811e-01	6.147702e-01	0	0	1.197522e+00	1.345264e+00	CAR2;GJA1;SPARC;HSPH1;PARP1;MALAT1;OCIAD2;CNIH2;CAMKK1;HSP90B1;SRSF9
HDSigDB_Mouse_2021	Striatum Protein Module pM38 (Plum1) PMID26900923	3.258808e-01	6.150146e-01	0	0	1.737460e+00	1.948081e+00	FIP1L1;IGF2R
HDSigDB_Mouse_2021	Genes Down-Regulated In Striatal Cholinergic Interneurons Of HdhQ170 Vs HdhQ20 PMID32681824	3.259577e-01	6.150146e-01	0	0	1.177127e+00	1.319545e+00	CAR2;ZFHX3;MDH1;LUZP1;ANKRD11;SALL1;MIER3;FTH1;UBN2;GOLGB1;MALAT1;TNRC18;ZC3H13
HDSigDB_Mouse_2021	Genes Down-Regulated In R6/1 Treated With PLX3397 Vs Vehicle Treated WT Mice GSE136158	3.265899e-01	6.155960e-01	0	0	1.337571e+00	1.496809e+00	LDHA;RPL22;NHP2;PLCG2;RPL29
HDSigDB_Mouse_2021	Genes Down-Regulated In Mouse Microglia During Accelerated Aging PMID26001565	3.281803e-01	6.179808e-01	0	0	1.503151e+00	1.674799e+00	SALL1;NRARP;PDLIM4
HDSigDB_Mouse_2021	Expression In The Heart Of Mbnl1 KO Myotonic Dystrophy Mice GSE39911	3.292291e-01	6.191917e-01	0	0	1.394973e+00	1.549818e+00	PLXND1;CTR9;FBXO45;PDZK1IP1
HDSigDB_Mouse_2021	Down-regulated Proteins In Cortex Of 10 Mon HD Q175 Mice Vs Q20 PXD005485	3.304528e-01	6.191917e-01	0	0	2.572619e+00	2.848639e+00	CAMKK1
HDSigDB_Mouse_2021	Genes Up-Regulated In CAG Length-Dependent Genes In 2 Mon Mouse Striatum PMID26900923	3.304528e-01	6.191917e-01	0	0	2.572619e+00	2.848639e+00	TNNT2
HDSigDB_Mouse_2021	Locuses With Increased DNA Methylation In Midbrain Of HD Vs Control GSE72778	3.304528e-01	6.191917e-01	0	0	2.572619e+00	2.848639e+00	JRK
HDSigDB_Mouse_2021	Up-regulated Genes Overlapping Between PRC2 KO At 6 Mon And HD Mouse Models PMID27526204	3.304528e-01	6.191917e-01	0	0	2.572619e+00	2.848639e+00	TNNT2
HDSigDB_Mouse_2021	Genes Up-Regulated In Oligodendrocytes Of HD Patients Vs Control PMID32681824	3.347060e-01	6.265432e-01	0	0	1.322639e+00	1.447632e+00	HSPH1;INSR;PLCG2;HNRNPU;CYTB
HDSigDB_Mouse_2021	Genes Down-Regulated In HD Grade 2 Markers In Human Caudate Nucleus (HG-U133B) GSE3790	3.352390e-01	6.269234e-01	0	0	1.252264e+00	1.368613e+00	NAPB;COX7B;DLC1;PDXP;SERF1;SFXN1;OCIAD2
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In Drosophila S1 Line Encoding Toxic Repeat-Containing dsRNA GSE42910	3.359289e-01	6.275958e-01	0	0	1.696382e+00	1.850508e+00	EGFL7;CTR9
HDSigDB_Mouse_2021	Genes Up-Regulated In HdhQ111 Striatal Cells Vs HdhQ7 GSE98739	3.372107e-01	6.293717e-01	0	0	1.091979e+00	1.187032e+00	IFITM1;RPL32;PTN;CRIP1;UQCRH;RPS14;PRDX2;HSPH1;FTH1;RNPEP;SERF1;SFN;TNRC18;RPS2;MEST;PDLIM4;NINL;SNX6;ZFHX3;PRMT7;IGF2;ARHGAP29;PCOLCE;RPL34-PS1;PDZK1IP1;IGF2R;COL1A1;H19;SBK1;NAGK;GSTA4;PLSCR3;KARS;DLC1;SNAI1;BLVRB;SFXN1;CNIH2
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In Striatum Of R6/2 HD Mice GSE62210	3.394477e-01	6.329251e-01	0	0	1.472217e+00	1.590636e+00	CRIP2;DHCR24;CAMKK1
HDSigDB_Mouse_2021	Genes Up-Regulated In Myotonic Dystrophy 2 Markers In Human Biceps Brachii GSE37084	3.401270e-01	6.329504e-01	0	0	1.312866e+00	1.415842e+00	PSMC5;SPARC;PLXND1;ALDOA;CAMKK1
HDSigDB_Mouse_2021	Genes Changed In The Heart Of Dox Treated FRDAkd Mice At 3 Wk GSE98790	3.409366e-01	6.329504e-01	0	0	1.676559e+00	1.804076e+00	1110008P14RIK;POLR2J
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In Quadriceps Muscle Of Clcn1 Null Myotonic Dystrophy Mice (MOE430B Array) GSE14691	3.409366e-01	6.329504e-01	0	0	1.676559e+00	1.804076e+00	LSM6;OCIAD2
HDSigDB_Mouse_2021	Genes Down-Regulated In WT Vs R6/1 Both Treated With AAV2/1-control GSE139847	3.409366e-01	6.329504e-01	0	0	1.676559e+00	1.804076e+00	SPARC;SMOC1
HDSigDB_Mouse_2021	HD Grade 3 Markers In Human Frontal Lobe BA4 (HG-U133A) GSE3790	3.414601e-01	6.329504e-01	0	0	1.205172e+00	1.294987e+00	KARS;ANKRD11;RPLP0;RPLP2;SFN;RPL18;RPS21;POLR2J;PDLIM4
HDSigDB_Mouse_2021	Mouse Indirect Pathway Spiny Projection Neuron Markers PMID30811995	3.414601e-01	6.329504e-01	0	0	1.205172e+00	1.294987e+00	CCT2;HSP90AB1;TRIM28;RNPEP;IGF2;CRIP2;RPL34-PS1;PPM1F;SRSF9
HDSigDB_Mouse_2021	Genes Up-Regulated In HD Markers In Human Blood GSE1751	3.419166e-01	6.331789e-01	0	0	1.125219e+00	1.207572e+00	RPL4;COX7B;MDH1;RPL23;RPLP0;CTR9;DBI;1110004F10RIK;HSP90B1;EEF1A1;LDHA;YWHAQ;RPS18;TMEM33;SRSF2;SLC39A6;CPNE3;RPL26;RPS21;LBR
HDSigDB_Mouse_2021	Genes Up-Regulated In Astrocytes Of zQ175DN Vs HdhQ20 PMID32681824	3.428401e-01	6.342709e-01	0	0	1.308032e+00	1.400237e+00	NAPB;SOX11;BIRC6;CYTB;HSP90B1
HDSigDB_Mouse_2021	Macrophage And Microglia Genes Up-Regulated After Activation PMID15579277	3.432014e-01	6.343216e-01	0	0	1.462185e+00	1.563716e+00	LDHA;DHCR24;INTS9
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In Ctip2 Null Vs WT Mouse Striatum GSE9330	3.455548e-01	6.377316e-01	0	0	1.303234e+00	1.384821e+00	TOX2;GPX1;PLXND1;CRABP1;SNHG6
HDSigDB_Mouse_2021	Genes Down-Regulated In Ciliated Ependymal Cells Of zQ175DN Vs WT PMID32681824	3.469534e-01	6.377316e-01	0	0	1.452287e+00	1.537340e+00	LUZP1;UBN2;ALDOA
HDSigDB_Mouse_2021	Genes Changed In Trichostatin A Treated STHdhQ111 Vs Control GSE129143	3.473583e-01	6.377316e-01	0	0	1.143409e+00	1.209039e+00	TEAD4;EGFL7;ANXA2;LUZP1;IGF2;SIX1;HECTD1;SLC25A39;GSTA4;DLC1;BLVRB;ACO1;TNRC18;VIM;CNIH2
HDSigDB_Mouse_2021	Genes Down-Regulated In HD Markers In hESCs GSE34201	3.479058e-01	6.377316e-01	0	0	1.355203e+00	1.430855e+00	TEAD4;HSPA5;HBA-A2;MEST
HDSigDB_Mouse_2021	Genes Up-Regulated In HD Grade 3 Markers In Human Caudate Nucleus (HG-U133B) GSE3790	3.479634e-01	6.377316e-01	0	0	1.163937e+00	1.228719e+00	SALL1;NASP;TMEM33;DAD1;GLIPR2;MIER3;TMOD3;HNRNPA2B1;CTR9;CTNNB1;MALAT1;RHOA
HDSigDB_Mouse_2021	Cortex Coexpressed Gene Module 1 PMID17101986	3.482710e-01	6.377316e-01	0	0	1.298470e+00	1.369592e+00	YWHAE;PRDX2;COX7B;HSP90AB1;CRMP1
HDSigDB_Mouse_2021	Genes Down-Regulated In Astrocytes Of HdhQ111 Vs HdhQ20 PMID32681824	3.487385e-01	6.377316e-01	0	0	2.400833e+00	2.529117e+00	COX8A
HDSigDB_Mouse_2021	Genes Up-Regulated By 0.32 Mg/Kg PDE10A Inhibitor In Cortex Of HdhQ175 Mice GSE89505	3.487385e-01	6.377316e-01	0	0	2.400833e+00	2.529117e+00	SIX1
HDSigDB_Mouse_2021	Genes Up-Regulated By 1.0 Mg/Kg PDE10A Inhibitor In Cortex Of HdhQ175 Mice GSE89505	3.487385e-01	6.377316e-01	0	0	2.400833e+00	2.529117e+00	SIX1
HDSigDB_Mouse_2021	Nucleotide Excision Repair Step 1B: Transcription Coupled NER Recognition CHDI110	3.487385e-01	6.377316e-01	0	0	2.400833e+00	2.529117e+00	POLR2J
HDSigDB_Mouse_2021	OPC-enriched Genes In Mouse Cortex PMID25186741	3.487385e-01	6.377316e-01	0	0	2.400833e+00	2.529117e+00	SMOC1
HDSigDB_Mouse_2021	Genes Changed In OPCs Of R6/2 Vs WT PMID32681824	3.509162e-01	6.410969e-01	0	0	1.638266e+00	1.715605e+00	ANKRD11;PTN
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In Quadriceps Muscle Of 3 Mon Mbnl1 KO Myotonic Dystrophy Mice GSE14691	3.534201e-01	6.450511e-01	0	0	1.206878e+00	1.255271e+00	ZFHX3;HNRNPA2B1;CTR9;MALAT1;SLC16A10;OCIAD2;LBR;1110038B12RIK
HDSigDB_Mouse_2021	Genes Changed In Cerebellum Of Cic KO Vs WT Mice GSE108254	3.558868e-01	6.484910e-01	0	0	1.619764e+00	1.673447e+00	SPARC;UNG
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In SIVF018 Line NSCs Vs ESCs GSE34201	3.563245e-01	6.484910e-01	0	0	1.071065e+00	1.105246e+00	DOCK6;YWHAE;IFITM1;SPARC;RPL32;RPLP0;HNRNPU;NRARP;1110065P20RIK;MRPL33;SNRPD2;MDK;SNRNP70;SLC39A6;CPNE3;NINL;1110008P14RIK;TPRA1;RPL23;SOX11;RHOA;TOX2;COL4A1;RPL26;NAPB;RNASEK;ANKRD11;CRABP1;PDXP;CRMP1;CRIP2;PTN;RFNG;PPM1F;PRDX2;GGA1;BLOC1S1;UBN2;MEST;POLR2J;PDLIM4;XBP1;ZFHX3;HSPA5;INSR;ARHGAP29;COX6C;APLN;GOLGB1;SMOC1;VIM;CNIH2
HDSigDB_Mouse_2021	Up-regulated Genes In Hippocampus Of Foxp1 KO Vs WT Mice GSE62718	3.575500e-01	6.484910e-01	0	0	1.147026e+00	1.179693e+00	HCN4;ZFHX3;ANXA2;RARRES2;DBI;PTN;TTC28;LARS2;ALDH3B2;TOX2;MDK;GLIPR2;SMOC1
HDSigDB_Mouse_2021	Endothelial Cell-Enriched Genes In Mouse Cortex PMID25186741	3.576940e-01	6.484910e-01	0	0	2.323253e+00	2.388484e+00	EGFL7
HDSigDB_Mouse_2021	Genes Down-Regulated In Inferior Olive Of 5 Week Old Atxn1[154Q/2Q] Vs WT GSE122099	3.576940e-01	6.484910e-01	0	0	2.323253e+00	2.388484e+00	RPLP2
HDSigDB_Mouse_2021	Insoluble Proteins Decreased In Brain Of 12 Wk R6/2 Mice Vs WT PMID29166617	3.576940e-01	6.484910e-01	0	0	2.323253e+00	2.388484e+00	FIP1L1
HDSigDB_Mouse_2021	PMID:20976225, PMID:19228925] CD4-specific Genes PMID15789058,	3.576940e-01	6.484910e-01	0	0	2.323253e+00	2.388484e+00	CRIP2
HDSigDB_Mouse_2021	Genes Changed In Non-Induced PC12 Cells Vs Induced Q74 PC12 Cells Both Treated With Vehicle GSE119557	3.608851e-01	6.536528e-01	0	0	1.094351e+00	1.115357e+00	NAPB;SPARC;PLXND1;PDXP;FBXO45;RPL8;ECSIT;PRDX2;TRIM28;TMEM88;SNRNP70;FTH1;SLC39A6;TNRC18;CPNE3;MEST;NINL;COX8A;XBP1;GPX1;ARHGAP29;SLC16A10;PLSCR3;KARS;TIMELESS;BLVRB;SRSF9
HDSigDB_Mouse_2021	Differentially Expressed Genes In Striatum Of 10 Mon HD Q175 Mice Vs Q20 PMID26900923	3.626813e-01	6.562805e-01	0	0	1.069885e+00	1.085111e+00	DOCK6;YWHAE;SPARC;PLXND1;HNRNPU;NRARP;CDH5;GJA1;UPK1A;YWHAQ;MDK;RNPEP;CCT3;CCT2;GPX1;PRMT7;ARG1;PUS1;SOX11;DHDDS;EEF1A1;TNNT2;SRSF2;NHP2;MALAT1;RNASEK;ANKRD11;CRIP2;RFNG;PPM1F;CAMKK1;HSP90B1;PRDX2;UBN2;SFN;RPL18;SNX6;CAR2;RASL10B;INSR;IGF2;SMU1;SBK1;NAGK;CDK4;SMOC1;ESAM;SFXN1;VIM
HDSigDB_Mouse_2021	Genes Changed In Loxapine Treated STHdhQ111 Vs Control GSE129143	3.637991e-01	6.571644e-01	0	0	1.087585e+00	1.099716e+00	PLXND1;LUZP1;TNKS;SIX1;RFNG;CAMKK1;HSP90B1;TTC28;PRDX2;LDHA;TRIM28;FIP1L1;SLC39A6;TNRC18;LBR;EIF5A;XBP1;TPRA1;HSPA5;ARHGAP29;DHCR24;MIF;EEF1A1;SMU1;SBK1;PLSCR3;DAD1;NHP2;MALAT1;BIRC6
HDSigDB_Mouse_2021	CAG Length-Dependent Genes In iSPNs Of HD Mice PMID32681824	3.638616e-01	6.571644e-01	0	0	1.094408e+00	1.106427e+00	NAPB;SF3B2;SPARC;CRIP2;LDHA;HECTD1;SALL1;SNRNP70;MIER3;UBN2;TNRC18;CPNE3;D8ERTD738E;PARP1;SOX11;PLSCR3;KARS;TNNT2;DLC1;CYP2S1;SRSF2;NHP2;BLVRB;BIRC6;CYTB;VIM
HDSigDB_Mouse_2021	Genes Up-Regulated In PC12 Htt-Q74 Vs PC12 Htt-Q23 Upon 96 H Of Induction PMID28499347	3.645906e-01	6.578557e-01	0	0	1.270590e+00	1.282000e+00	PRDX2;IFITM1;SPARC;PCOLCE;PTN
HDSigDB_Mouse_2021	Genes Down-Regulated In Genes Changed In HDACi 106 Treated Vs Untreated Friedreich Ataxia Carrier Blood Cells GSE30933	3.649864e-01	6.579452e-01	0	0	1.155890e+00	1.165016e+00	CCT3;COX7B;IFITM1;HSPH1;ANXA2;PUS1;CTNNB1;BLVRB;MTIF2;RPS21;UNG
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In PC12 Cells With AR10Q Upon Ligand Stimulation GSE50383	3.665268e-01	6.582512e-01	0	0	2.250521e+00	2.258811e+00	MEST
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In Striatum Of 90 D HdhQ111 HD Mice With mGluR5 WT Background GSE50379	3.665268e-01	6.582512e-01	0	0	2.250521e+00	2.258811e+00	RPL26
HDSigDB_Mouse_2021	HD-specific Set Of Genes (Cluster 7) PMID28499347	3.665268e-01	6.582512e-01	0	0	2.250521e+00	2.258811e+00	TNNT2
HDSigDB_Mouse_2021	AD Up-Regulated Genes In Choroid Plexus GSE110226	3.665808e-01	6.582512e-01	0	0	1.127078e+00	1.131064e+00	DOCK6;TEAD4;IFITM1;ZFHX3;RASL10B;ANKRD11;AUP1;IGF2R;COL4A1;UBN2;CYP2S1;SNAI1;ACO1;PDLIM4;NINL
HDSigDB_Mouse_2021	Down-regulated Genes In Control NPCs Vs HD NPCs GSE93767	3.668884e-01	6.582512e-01	0	0	1.094505e+00	1.097457e+00	DOCK6;RPL32;RPLP1;RPLP0;PDXP;SIX1;HBA-A2;RPL8;PPM1F;SALL1;SAMM50;UPK1A;MDK;RPS18;RNPEP;EIF5A;ANXA2;SNHG6;SLC16A10;COL1A1;GOLGB1;SMOC1;CTNNB1;RPL26;OCIAD2
HDSigDB_Mouse_2021	Genes Changed In Aged Vs Young Microglia PMID23954174	3.673130e-01	6.583912e-01	0	0	1.266057e+00	1.268008e+00	EEF1A1;CAR2;IFITM1;ZFHX3;RPL32
HDSigDB_Mouse_2021	Genes Up-Regulated In Friedreich Ataxia iPSCs Expression Vs SC30 Cell Line GSE22651	3.686634e-01	6.596660e-01	0	0	1.067110e+00	1.064838e+00	IFITM1;SPARC;RPL32;SIX1;1110065P20RIK;MRPL33;GLIPR2;FTH1;RNPEP;SLC39A6;CPNE3;TPRA1;D8ERTD738E;ANXA2;TMOD3;PCOLCE;TFIP11;RHOA;DHDDS;TOX2;PLSCR3;DAD1;RPL26;ALDOA;SF3B2;RNASEK;ATP5K;CRIP2;RFNG;CRIP1;PPM1F;HSP90B1;LDHA;HECTD1;FIP1L1;PDLIM4;SNX6;XBP1;ZFHX3;HSPA5;IGF2R;APLN;RPS26;COL1A1;H19;NAGK;DLC1;ACO1;VIM
HDSigDB_Mouse_2021	Expression In Striatum From 10 Wk HdhQ111 HD Mice GSE19780	3.687186e-01	6.596660e-01	0	0	1.206362e+00	1.203614e+00	SRRM2;NAPB;SRSF2;HNRNPU;SFXN1;MALAT1;CPNE3
HDSigDB_Mouse_2021	Genes Down-Regulated In Non-Induced PC12 Cells Vs Induced Q74 PC12 Cells Both Treated With Vehicle GSE119557	3.694111e-01	6.601576e-01	0	0	1.111863e+00	1.107243e+00	COX8A;XBP1;SPARC;GPX1;PDXP;RPL8;ECSIT;PRDX2;TRIM28;PLSCR3;KARS;TMEM88;SNRNP70;FTH1;BLVRB;CPNE3;NINL;SRSF9
HDSigDB_Mouse_2021	Genes Up-Regulated In HDACi-9b Treated PBMCs From Friedreich Ataxia Carriers Vs Controls GSE30933	3.700337e-01	6.601576e-01	0	0	1.186488e+00	1.179560e+00	EIF5A;ZFHX3;GPX1;TPRA1;NAGK;CYP2S1;RNPEP;HBA-A2
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In Mesencephalon Of 12 Mon Ataxin-2 KO Spinocerebellar Ataxia 2 Mice GSE55177	3.700357e-01	6.601576e-01	0	0	1.261556e+00	1.254183e+00	PRDX2;TMEM88;CYP2S1;ARHGAP29;PCOLCE
HDSigDB_Mouse_2021	Up-regulated Genes In Hypothalamus/Thalamus Of HD Q175 Mice PMID26900923	3.707153e-01	6.607495e-01	0	0	1.566673e+00	1.554642e+00	SMOC1;CRIP2
HDSigDB_Mouse_2021	Genes Changed In Astrocytes Of zQ175DN Vs HdhQ20 PMID32681824	3.711336e-01	6.608753e-01	0	0	1.226906e+00	1.216101e+00	COX8A;NAPB;SOX11;BIRC6;CYTB;HSP90B1
HDSigDB_Mouse_2021	Differentially Expressed Proteins In Striatum Of 6 Mon HD Q175 Mice Vs Q20 PXD006302	3.725325e-01	6.627451e-01	0	0	1.169375e+00	1.154677e+00	NAGK;GSTA4;PLXND1;GOLGB1;CRIP2;VIM;RPS2;CAMKK1;HSP90B1
HDSigDB_Mouse_2021	Differentially Expressed Insoluble Proteins In Cerebellum Of 12 Wk R6/2 Mice PXD004973	3.752387e-01	6.639973e-01	0	0	2.182197e+00	2.138974e+00	DBI
HDSigDB_Mouse_2021	Down-regulated Genes In The Heart Of Dox Treated FRDAkd Mice After 4 Wk Rescue Vs WT Mice GSE98790	3.752387e-01	6.639973e-01	0	0	2.182197e+00	2.138974e+00	1110008P14RIK
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In SA01 Vs VUB03 MPCs GSE7177	3.752387e-01	6.639973e-01	0	0	2.182197e+00	2.138974e+00	RPS26
HDSigDB_Mouse_2021	Genes Changed In Microglia Vs Monocytes PMID28671693	3.755145e-01	6.639973e-01	0	0	1.119688e+00	1.096688e+00	EIF5A;DOCK6;CAR2;HBB-Y;IFITM1;SPARC;ANXA2;NRARP;UQCRH;TTC28;GLIPR2;SNAI1;CTNNB1;VIM;MEST
HDSigDB_Mouse_2021	Genes Up-Regulated In HD Markers In Human Motor Cortex (HG-U133B) E-AFMX-6	3.756284e-01	6.639973e-01	0	0	1.549737e+00	1.517432e+00	IFITM1;GJA1
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In Striatum From 10 Wk HdhQ111 HD Mice GSE19780	3.759414e-01	6.639973e-01	0	0	1.299578e+00	1.271406e+00	NAPB;SRSF2;SFXN1;CPNE3
HDSigDB_Mouse_2021	Genes Changed In The Cortex Of zQ175 KI Mice Vs WT GSE123657	3.760322e-01	6.639973e-01	0	0	1.219850e+00	1.193112e+00	LDHA;NASP;CRMP1;MALAT1;HSP90B1;APLN
HDSigDB_Mouse_2021	Genes Enriched In Irradiated Vs Control NSCs PMID29983386	3.760322e-01	6.639973e-01	0	0	1.219850e+00	1.193112e+00	LARS2;SAMM50;CDK4;RPL22;SLC39A6;ACO1
